bleu,x,y,z
0.06958079613552151,The bat was very close to his body while playing and his bowel movement was also high when he was playing forward .,बल्ले से खेलते हुए उनके शरीर के बेहद करीबी रहे थे और उनकी इकॉनमी की धुप भी आगे थी ।,खेलते वक्त बल्ला उनके शरीर के बहुत करीब रह रहा था और जब भी फॉरवर्ड होकर खेल रहे थे तो उनके शरीर का झुकाव भी अधिक था ।
0.08516593018819643,Being unable to score a century can also be a bit disappointing .,शतक लगाने वाले शतक लगाने वाले शतक भी नहीं बना सकते ।,शतक नहीं बना पाने से वह भी थोड़े निराश होंगे ।
0.10601773873343041,"Even after the first ball hit the helmet , Kohli did not panic and scored a glorious century .",पहले भी गेंद उछखा जाने के बाद से कोहली ने तनाव और शानदार शतक लगाया ।,पहली ही गेंद जोरदार तरीके से हेलमेट पर लगने के बाद भी कोहली नहीं घबराए और शानदार शतक जड़ा ।
0.38029382627226266,"With this , he also sent the message in the Australian camp that the Indian team is not going to step back .",इसके साथ उन्होंने ऑस्ट्रेलियाई खेमे में भी संदेश दिया कि भारतीय टीम को वापस वापस मिलने वाली कोई कदम नहीं है ।,इसके साथ उन्होंने ऑस्ट्रेलियाई खेमे में यह संदेश भी भेज दिया कि भारतीय टीम अपने कदम पीछे नहीं करने वाली है ।
0.37991784282579627,Rahane will also be a bit disappointed .,रहाणे भी थोड़ा निराश होंगे ।,रहाणे भी थोड़े निराश होंगे ।
0.14820988823055045,He could not even convert a good half - century into a century .,वह एक अच्छे अर्धशतक लगाने में भी सक्षम कर सकते थे ।,वह भी एक अच्छे अर्धशतक को शतक में तब्दील नहीं कर सके ।
0.23253327927368686,"Now if Rohit Sharma retains his temper , then he can prove that he has the potential to play long innings in Test cricket as well as in Test cricket .",अब अगर रोहित शर्मा अपनी क्लास करते हैं तो वह यह साबित कर सकते हैं कि टेस्ट क्रिकेट में उन्होंने जो लंबा पारियां खेलने की क्षमता भी साबित कर दी है ।,अब अगर रोहित शर्मा ने अपना संयम बनाए रखा तो वह साबित कर सकते हैं कि वनडे क्रिकेट के साथ - साथ टेस्ट क्रिकेट में भी वह लंबी पारी खेलने का माद्दा हैं ।
0.47182856439397114,This is indeed a strong answer and India should try to bat for much longer .,यह जगगत जवाब है और भारत को ज्यादा लंबी बल्लेबाजी करने की कोशिश करनी चाहिए ।,यह वास्तव में एक मजबूत जवाब है और भारत को ज्यादा से ज्यादा देर तक बल्लेबाजी करने की कोशिश करनी चाहिए ।
0.38538569180303145,This will give India the chance to land on the field with a psychological edge in the remaining series .,इससे पहले की सीरीज में भारत को मनोवैज्ञानिक बढ़त के साथ मैदान पर कराने का मौका मिलेगा ।,इससे शेष सीरीज में एक मनोवैज्ञानिक बढ़त के साथ मैदान पर उतरने का मौका भारत को मिलेगा ।
1.0,Click here for other cricket,क्रिकेट की अन्य खबरों के लिए यहां क्लिक,क्रिकेट की अन्य खबरों के लिए यहां क्लिक
1.0,( Gavaskar ' s column ),( गावस्कर का कॉलम ),( गावस्कर का कॉलम )
0.11725004053101797,"In the end , India ' s edge for the committed Sri Lankan team proved to be a lot more .",अंत में भारत की बढ़त तय साबित हुई है ।,आखिर में प्रतिबद्ध श्रीलंकाई टीम के लिए भारत की बढ़त कुछ ज्यादा ही साबित हुई ।
0.1392600661143618,"For the second time in the series , India scored more than 600 runs .",दूसरे छोर पर सीरीज में भारत ने नौवें रनों से ज्यादा रन बनाए ।,सीरीज में लगातार दूसरी बार भारत ने 600 रनों से ज्यादा का स्कोर खड़ा किया ।
0.32891730041893186,"After being dismissed for 183 in the first innings , Sri Lanka tried to do the best with two partnerships in the second innings , but they knew that they could only avoid the result for some time and to help save the match , Will be needed .","पहली पारी में पंकज रॉय के लिए आउट होने के बाद श्रीलंका दूसरी पारी में दो शून्य के साथ सर्वश्रेष्ठ करने की कोशिश करते हुए श्रीलंका ने दूसरी पारी में दो बार का नतीजा गंवा दिया , लेकिन उन्हें पता था कि वह सिर्फ परिणाम से कुछ ही खत्म कर सकते हैं ।","पहली पारी में 183 रनों पर आउट होने के बाद श्रीलंका ने दूसरी पारी में दो साझेदारी के बूते सर्वश्रेष्ठ करने की कोशिश की , लेकिन उन्हें पता था कि वे सिर्फ परिणाम को कुछ समय के लिए टाल सकते हैं और मैच बचाने के लिए उन्हें मौसम की मदद की जरूरत होगी ।"
0.2188773554286534,"Due to the glorious batting of Dimuth Karunaratne and Kaushal Mendis , India had to wait a bit to win .",हुवेंगसरकर और डेची की शानदार बल्लेबाजी के कारण भारत को जीत का कुछ इंतजार करना पड़ा ।,दिमुथ करुणारत्ने और कुशल मेंडिस की शानदार बल्लेबाजी की वजह से भारत को जीत के लिए थोड़ा इंतजार करना पड़ा ।
0.04723696084970775,"Karunaratne is a left - handed batsman , who does not panic in running in a different manner than playing in a traditional way .","आपस में किस्से सुनाना बल्लेबाज है , जो लगातार कुछ ही ओवर में चल रहे हैं , ठीक ही किसी जाल में नहीं ।","करुणारत्ने बायें हाथ के बल्लेबाज हैं , जो पारंपरिक तरीके से खेलने के अलावा अलग तरीके से रन बनाने से भी घबराते नहीं हैं ।"
0.08769781116503025,There has been a lot of talk about Mendis after an innings of 176 runs against Australia last year .,ऑस्ट्रेलिया के खिलाफ विशाखापत्तनम की पारी को लेकर काफी चर्चा हो चुकी है ।,पिछले साल ऑस्ट्रेलिया के खिलाफ 176 रनों की पारी के बाद मेंडिस के बारे में काफी बातें होने लगी हैं ।
0.6498720966714551,The glow of their century against India is also no less in that sense .,भारत के खिलाफ उनके शतक की चमक भी कम नहीं है ।,भारत के खिलाफ उनके शतक की चमक भी किसी मायने में कम नहीं है ।
0.4017682558797497,During his turn we got to see some beautiful sweep shots .,अपनी टर्न के दौरान हमें कुछ खूबसूरत शॉट देखने को मिला ।,उनकी पारी के दौरान हमें कुछ खूबसूरत स्वीप शॉट देखने को मिले ।
0.39182864750071256,"Karunaratne is not afraid of aggressive game , but Mendis forced the bowlers to make a short ball with their shot .","कुशल चेस आक्रामक खेल से नहीं डरते हैं , लेकिन सूखे ने अपनी शॉट से शॉर्ट गेंद को शॉर्ट कर दिया ।","करुणारत्ने भी आक्रामक खेल से नहीं डरते हैं , लेकिन मेंडिस ने अपने शॉट से गेंदबाजों को शॉर्ट गेंद करने पर मजबूर कर दिया ।"
0.05114598707088891,With this he scored a lot of cuts and bridges .,इसके साथ उन्होंने ढेर सारी खुशियां जमाए ।,इससे उन्होंने कट और पुल से काफी रन बटोरे ।
0.08197487782708347,"After Mendis ' s wicket , there was a good partnership between Karunaratne and Mathews , but it was not so great that there was concern in the Indian camp .","सानिया के बाद एक अच्छा साझेदारी था , लेकिन भारतीय खेमे में भी ऐसा ही हुआ , लेकिन भारतीय खेमे में काफी चिंता थी ।","मेंडिस के विकेट के बाद करुणारत्ने और मैथ्यूज के बीच एक अच्छी साझेदारी हुई , लेकिन यह इतनी बड़ी नहीं थी , जिससे भारतीय खेमे में चिंता होती ।"
0.048637851836376735,"Jadeja , with his best bowling , finally came in the round the wicket and sent the pavilion to Karunaratne and took his wicket on a bouncy ball .",जडेजा उनके पूरे गेंदबाजी से विकेट कराने के साथ - साथ दौड़ते हुए विकेट को छूकर देते हैं और उन्होंने शार्ट गेंद पर अपना विकेट झटक लिए ।,जडेजा ने अपनी बेहतरीन गेंदबाजी से आखिरकार राउंड द विकेट आते हुए करुणारत्ने को भी पवेलियन भेजा और उछालभरी गेंद पर उनका विकेट लिया ।
0.2557220806112204,"If he had bowled the wicket against the left - handed batsmen beforehand , then India would have won the match quite early .",अगर वह बायें हाथ के बल्लेबाजों के खिलाफ विकेट लेती हैं तो फिर भारत इस मैच को काफी जल्दी हो जाता ।,अगर बायें हाथ के बल्लेबाजों के खिलाफ वह पहले ही राउंड द विकेट गेंदबाजी करते तो भारत काफी पहले ही मैच जीत जाता ।
0.2880257919509664,"Specifically , while bowling in Test cricket , you should be ready to separate and India takes a long time to do so .","अधिकारी , टेस्ट क्रिकेट में गेंदबाजी करते वक्त आप तैयार होना चाहिए और भारत को ऐसा करने के लिए लंबे समय तक तैयार होना चाहिए ।",खासतौर से टेस्ट क्रिकेट में गेंदबाजी करते वक्त आपको अलग करने के लिए तैयार रहना चाहिए और भारत ने ऐसा करने में काफी लंबा समय लिया ।
0.4344371253135792,Once again it was a great team effort .,एक बार फिर यह एक शानदार टीम थी ।,एक बार फिर यह एक बेहतरीन टीम प्रयास रहा ।
0.07403547872978583,This team looks great while winning more and more .,इस टीम में ज्यादा जीत और ज्यादा सुधार हुए ।,यह टीम ज्यादा से ज्यादा जीत हासिल करते हुए बेहतरीन दिख रही है ।
0.314261380179443,The special thing is that it is winning against every situation and different opposition teams .,खास बात यह है कि हर हाल और अलग - अलग विपक्षी टीमें ।,खास बात यह है कि यह हर परिस्थिति और अलग - अलग विपक्षी टीमों के खिलाफ जीत दर्ज कर रही है ।
1.0,Click here for cricket,क्रिकेट की खबरों के लिए यहां क्लिक,क्रिकेट की खबरों के लिए यहां क्लिक
1.0,Click here for news of other,अन्य खेलों की खबरों के लिए यहां क्लिक,अन्य खेलों की खबरों के लिए यहां क्लिक
1.0,( Column of Harsha Bhogale ),( हर्षा भोगले का कॉलम ),( हर्षा भोगले का कॉलम )
0.5530132538372013,I think we are thinking more about the pitch and have forgotten our game in this process .,मुझे लगता है कि हम पिच के बारे में ज्यादा सोच रहे हैं और इस प्रक्रिया में अपना खेल बिगाड़ लीजिए ।,मुझे लगता है कि हम पिच के बारे में जरूरत से ज्यादा सोच रहे हैं और इस प्रक्रिया में अपने खेल को भूलते जा रहे हैं ।
0.5946035575013605,"Of course , pitch is an important part of cricket , but not everything .","बेशक , पिच क्रिकेट का महत्वपूर्ण हिस्सा है , लेकिन सब कुछ नहीं है ।","बेशक , पिच क्रिकेट का अहम हिस्सा होती है , लेकिन सब कुछ नहीं ।"
0.2090067144241744,It is the same for both teams .,दोनों ही टीमों के लिए ऐसा ही है ।,यह दोनों टीमों के लिए एक जैसी होती है ।
0.04889657442166738,It is as if a person shares cards to all the participants in their hands in a card game .,"ऐसा ही कोई इंसान उनके हाथों में होता है , टी - 20 में सभी संस्करणों के लिए ।",यह ऐसा ही है जैसे किसी ताश के खेल में एक व्यक्ति अपने हाथों से सभी प्रतिभागियों को कार्ड बांटता है ।
0.470515912654231,"Of course the hand of that person is important , but the player ' s ability and skill makes him the winner .","बेशक उस व्यक्ति का हाथ ही जरूरी है , लेकिन खिलाड़ी की काबिलियत और विविधता उन्हें वह विजेता बनाती है ।","बेशक उस व्यक्ति का हाथ अहम होता है , लेकिन खिलाड़ी की योग्यता और कौशल ही उसे विजेता बनाती है ।"
0.17277609071466749,"We hope to see an excellent surface in Bangalore , because now it is also a responsibility .","उम्मीद करते हैं कि बेंगलुरु में एक बेहतरीन शस्त्र देखने को मिले , क्योंकि अब इसका भी एक जिम्मेदारी है ।","उम्मीद है कि बेंगलुरु में हमें एक बेहतरीन सतह देखने को मिलेगी , क्योंकि अब यह एक जिम्मेदारी भी है ।"
0.23071894315297992,And in the old quotes of this game it is said that good cricket is played on good pitches .,और इस खेल के पुराने रूम में इस खेल में अच्छे क्रिकेट खेला जाता है ।,और इस खेल की पुरानी कहावतों में कहा भी जाता है कि अच्छी पिचों पर अच्छा क्रिकेट खेला जाता है ।
0.07438944474109214,"But if it challenges the players , then we have to see if we face it with immense skill and determination , as Steve Smith did .","लेकिन अगर वह खिलाड़ियों की तरफ से उतरे हैं , तो हमें नर्वस रहना होगा और ' , जैसा स्मिथ ने किया था ।","लेकिन अगर यह खिलाडिय़ों को चुनौती देती है तो फिर हमें देखना होगा कि क्या हम अपार कौशल और संकल्प से इसका सामना करते हैं , जैसा कि स्टीव स्मिथ ने किया ।"
0.08125165710854508,Or as Lokesh was seen doing,या फिर लोकेश राहुल को देखकर ऐसा हुआ ।,या जैसा कि लोकेश राहुल करते हुए दिखाई दे रहे थे ।
0.2529920735938594,If Team India has to return to the series then the top players will have to go .,अगर टीम इंडिया को सीरीज में वापसी करनी होगी तो शीर्ष खिलाडि़यों को हाथ रहना होगा ।,टीम इंडिया को अगर सीरीज में वापसी करनी है तो शीर्ष खिलाडिय़ों को राह दिखानी होगी ।
0.2558131842836046,"When you lose a fight like Pune , it makes your self - confidence deeply hurt .","जब आप पुणे की तरह हारते हैं , तो उनका आत्मविश्वास लौटता हो जाता है ।",जब आप पुणे की तरह कोई मुकाबला हारते हैं तो इससे आपके आत्मविश्वास को गहरी चोट लगती है ।
0.1572663785778846,"In such a way , players like Kohli or Ashwin are expected to show the path ahead and they have to do it .",ऐसे में जिस तरह के खिलाडिय़ों या अश्विन उम्मीद कर रहे हैं और उन्हें आगे बढ़कर खेलना होगा और उन्हें ऐसा करना होगा ।,ऐसे में कोहली या अश्विन जैसे खिलाडिय़ों से आगे की राह दिखाने की उम्मीद की जाती है और उन्हें ऐसा करना ही होगा ।
0.08550728344263783,"These are the players who should tell the rest of the team that look , we can still win the series and we will show you the way .","ये वो खिलाड़ी हैं जिन्हें बाकी , हम आराम के बारे में बता रहे हैं , हम फिर भी सीरीज को जीत दिला सकते हैं और हमें वह आसानी से सीरीज जिताती हैं ।","ये ऐसे खिलाड़ी हैं , जिन्हें बाकी टीम को बताना चाहिए कि देखो , हम अब भी सीरीज जीत सकते हैं और हम आपको रास्ता दिखाएंगे ।"
0.36112252918350196,"Apart from this , the Indian team will also need to contribute more than the opening pair .",इसके अलावा भारतीय टीम को ओपनिंग जोड़ी से ज्यादा योगदान देना होगा ।,इसके अलावा भारतीय टीम को ओपनिंग जोड़ी से भी अधिक योगदान की जरूरत होगी ।
0.35664188379103556,The score of 75 runs without any loss is a comforting thing for any team .,600 रन के स्कोर का स्कोर किसी भी टीम के लिए दुखदायी रहा है ।,बिना किसी नुकसान के 75 रन का स्कोर किसी भी टीम के लिए सुकून भरी बात होती है ।
0.037954847898457066,It can not be compared to anything else .,यह कुछ और भी हो सकता है ।,इसकी तुलना किसी अन्य बात से नहीं की जा सकती ।
0.06079579085527916,The opener ' s work is also that he laid the foundation on which to build a lofty building .,सलामी बल्लेबाज की काम भी समझ ही रही है कि उन्होंने जिस तरह पर अमल किया ।,ओपनर का काम भी यही होता है कि वो ऐसी बुनियाद रखे जिस पर बुलंद इमारत खड़ी की जा सके ।
0.14473710747837545,India is still looking for balance in this department .,भारत अभी तक इस विभाग में कायम दिख रहा है ।,भारत इस विभाग में अब भी संतुलन की तलाश में हैं ।
0.17576013784492853,Actually the opening works to determine the direction of the whole innings .,वास्तव में पूरी पारी तय करने का प्रयास करता है ।,वास्तव में ओपनिंग पूरी पारी की दिशा तय करने का काम करती है ।
0.10571070857151538,I am hoping to see some tough cricket in upcoming matches .,मुझे आगामी मैचों में कुछ कड़े क्रिकेट देखने को मिलने की उम्मीद है ।,मैं आगामी मुकाबलों में कुछ कड़ा क्रिकेट देखने की उम्मीद कर रहा हूं ।
0.05941459314858773,I am also excited to see how any team responds in the next match if they get an unexpected edge in the series .,मुझे यह भी देखना होगा कि आने वाले मुकाबले में भी किसी भी टीम को मनोवैज्ञानिक बढ़त मिलने में नाकामयाब रही है ।,मैं ये देखने के लिए भी उत्साहित हूं कि सीरीज में अप्रत्याशित बढ़त मिलने पर कोई टीम अगले मुकाबले में कैसी प्रतिक्रिया देती है ।
0.034585921141027355,"At the same time , how does the attitude of a team stray from opposite goals ?",साथ ही यह ध्यान बढ़ने का दम है कि एक टीम 2 से पिछड़ गई ?,"वहीं , उम्मीदों के विपरीत लय से भटकी किसी टीम का रवैया कैसा रहता है ।"
0.25272926782553884,I am also hoping that the pitch will not be offered as the main actor before the match starts .,मैं उम्मीद कर रहा हूं कि इस बात से मैच शुरू होने से भी पिच के अनुकूल नहीं होंगे ।,मैं ये भी उम्मीद कर रहा हूं कि मैच शुरू होने से पहले ही पिच को मुख्य अभिनेता के तौर पर पेश नहीं किया जाएगा ।
1.0,Click here for cricket,क्रिकेट की खबरों के लिए यहां क्लिक,क्रिकेट की खबरों के लिए यहां क्लिक
1.0,Click here for sports,खेल की खबरों के लिए यहां क्लिक,खेल की खबरों के लिए यहां क्लिक
1.0,( Ravi Shastri ' s column ),( रवि शास्त्री का कॉलम ),( रवि शास्त्री का कॉलम )
0.676130446299448,India needs a better performance than the top five batsmen .,भारत को शीर्ष पांच बल्लेबाजों से अलग प्रदर्शन की जरूरत है ।,भारत को शीर्ष पांच बल्लेबाजों से ज्यादा बेहतर प्रदर्शन की जरूरत है ।
0.38615059096335336,"However , considering the efforts of Virat Kohli , Cheteshwar Pujara and Murali Vijay , it seems a little inconsistent .","हालांकि , विराट कोहली , चेतेश्वर पुजारा और मुरली विजय का प्रयास थोड़ी नीरस है ।","हालांकि विराट कोहली , चेतेश्वर पुजारा और मुरली विजय के प्रयासों को देखते हुए यह थोड़ा असंगत लगता है ।"
0.15454278398507842,"But if you need Ravichandran Ashwin ' s batting every time , then the situation is a little worrisome .",लेकिन अगर आपको गेंद की बल्लेबाजी को लेकर हर बार अश्विन की बल्लेबाजी को देखना है ।,"लेकिन अगर आपको हर बार रविचंद्रन अश्विन की बल्लेबाजी की जरूरत पड़ती है , तो स्थिति थोड़ी चिंताजनक है ।"
0.3903594390682207,"However , if a team runs more than 450 runs , then it can not be called bad .","हालांकि , अगर कोई टीम हारेगी से ज्यादा रन बनाते हैं , तो इसे खराब नहीं कहा जा सकता ।","हालांकि अगर कोई टीम 450 से ज्यादा रन बनाती है , तो उसे खराब नहीं कहा जा सकता ।"
0.7710792371922995,"But in front of a belligerent team like England , the Indian team will have to do their best .",लेकिन इंग्लैंड जैसी टीम के सामने भारतीय टीम को अपना सर्वश्रेष्ठ प्रदर्शन करना होगा ।,मगर इंग्लैंड जैसी जुझारू टीम के सामने भारतीय टीम को अपना सर्वश्रेष्ठ प्रदर्शन करना होगा ।
0.14569840417456822,"Indian batsmen Lokesh Rahul and Ajinkya Rahane are unable to meet the expectations , so the burden on the other teammates is increasing .","भारतीय बल्लेबाजों ने राहुल और अजिंक्य रहाणे का सामना किया , इसलिए बाकी के अन्य साथियों पर बोझ पड़ रहा है ।","भारतीय बल्लेबाज लोकेश राहुल और अंजिक्य रहाणे उम्मीदों पर खरे नहीं उतर पा रहे हैं , इसलिए बाकी साथियों पर बोझ बढ़ रहा है ।"
0.15771836956860913,Rahul should avoid teasing those balls which they suspect .,राहुल को उन गेंदों पर निवेश करना चाहिए ।,"राहुल को उन गेंदों को छेड़ने से बचना चाहिए , जिस पर उन्हें शंका हो ।"
0.23801761257033807,Rahane needs to play straight on the backfoot .,रहाणे को बैकफुट पर अधिक से अधिक खेलना होगा ।,रहाणे को बैकफुट पर सीधे बल्ले से खेलने की जरूरत है ।
0.08208611846457008,England is all set to field with the plan .,इंग्लैंड सभी का पलड़ा भारी है ।,इंग्लैंड पूरी योजना के साथ मैदान में उतर रहा है ।
0.2725762646988968,"Indian batsmen have to do good too , because the guests are not too scared of Indian spinners at all .","भारतीय बल्लेबाजों को भी अच्छा प्रदर्शन करना होगा , क्योंकि मेहमान अभी तक भारतीय स्पिनर भी चल नहीं रहे ।","भारतीय बल्लेबाजों को इसलिए भी अच्छा करना होगा , क्योंकि मेहमान टीम भारतीय स्पिनरों से बिल्कुल भी खौफजदा नहीं हैं ।"
0.3641410562218426,"Yes , if there is too much turn on the pitch then the thing is different .","हां , पिच पर बहुत ज्यादा टर्न भी होती है , तो बात अलग है ।","हां , अगर पिच पर बहुत ही ज्यादा टर्न हो तो बात अलग है ।"
0.31391131000259653,"It is important to be careful against Ashwin , while Jadeja - Jayant is a good spinner but Cook and his team are not scared .","अश्विन के खिलाफ यह सुखद रहना जरूरी है , जबकि जडेजा - जयंत ऑफ के खिलाफ उनकी टीम काफी अच्छे स्पिनर नहीं हैं ।","अश्विन के खिलाफ सर्तकता बरतनी जरूरी है , जबकि जडेजा - जयंत अछे स्पिनर हैं , लेकिन कुक और उनकी टीम घबराई हुई नहीं है ।"
0.08225964699966556,Opener is consistent on the pitch and is confident in later batters .,ओपनर वहां पिच पर नजर आ रहे हैं और बाद में आत्मविश्वास आ रहा है ।,ओपनर लगातार पिच पर टिककर बाद के बल्लेबाजों में भरोसा जता रहे हैं ।
0.28790785149783643,Although Shami and Yadav are constantly threatening their balls .,हालांकि शमी और यादव अपनी गेंदों पर खरे रहे हैं ।,हालांकि शमी और यादव लगातार अपनी गेंदों से खतरा पैदा कर रहे हैं ।
0.5635190098079903,"India will be short of regular wicketkeeper support , but Parthiv Patel is an experienced player .","भारत को नियमित रूप से सतर्क किया जाए , लेकिन पार्थिव पटेल एक अनुभवी खिलाड़ी हैं ।","भारत को नियमित विकेटकीपर साहा की कमी खलेगी , लेकिन पार्थिव पटेल एक अनुभवी खिलाड़ी हैं ।"
0.305097521605629,He can easily handle the responsibilities .,वह आसानी से मिस कर सकते हैं ।,वह आसानी से जिम्मेदारियों को संभाल सकते हैं ।
0.1169455115701007,Saha has become an important link between India ' s top and bottom order .,भारत के शीर्ष बीच भारत के शीर्ष बीच होने वाला साहा बन गया है ।,साहा भारत के शीर्ष और निचले क्रम के बीच की अहम कड़ी बन चुके हैं ।
0.2251376916177524,Patel should not break it because it is an important Test match for him and the team .,पटेल को यह नहीं भूलना चाहिए कि उसके लिए यह अहम टेस्ट मैच है और टीम में यह महत्वपूर्ण टेस्ट मैच है ।,पटेल को इसे तोड़ना नहीं चाहिए क्योंकि उनके और टीम के लिए यह एक अहम टेस्ट मैच है ।
0.7189393375176814,Usually Mohali pitch is quite good .,आमतौर पर मोहाली की पिच काफी अच्छी है ।,आमतौर पर मोहाली की पिच काफी अच्छी रहती है ।
0.13988521776260257,Seam bowlers help in the morning and it will help in cold weather for five days .,चिन्नास्वामी पार्क में गेंदबाजों को मदद मिलने में मदद मिलेगी और पांच दिन के लिए यह मौसम में मदद मिलेगी ।,सुबह सीम गेंदबाजों को मदद मिलती है और ठंडे मौसम में पांचों दिन यह मदद मिलेगी ।
0.3281829856080946,Spinners will have to wait to get help from the pitch .,स्पिनरों को पिच से मदद करनी होगी ।,स्पिनरों को पिच से मदद मिलने के लिए इंतजार करना होगा ।
0.22696247869490327,Both teams have to work hard to get 20 wickets .,दोनों टीमें 20 विकेट लेने के लिए मेहनत करनी होगी ।,दोनों ही टीमों को 20 विकेट हासिल करने के लिए कड़ी मेहनत करनी होगी ।
0.16515821590069035,England is currently the injured lion .,इंग्लैंड फिलहाल फिलहाल घायल शेर की है ।,इंग्लैंड इस समय घायल शेर है ।
