bleu,x,y,z
0.031934960455974284,Delhi ' s bowling ambush khan said abusive after Andre Russell was dismissed .,दिल्ली की टीम 6 अंक के साथ सातवें नंबर पर है ।,दिल्ली के गेंदबाद आवेश खान ने आंद्रे रसेल को आउट करने के बाद अपशब्द कहे ।
0.031247197904994948,That ' s why IPL found guilty of violating code of conduct .,वहीं इससे बिल्कुल जुदा रही है मुंबई इंडियंस की दास्तां ।,इसलिए आइपीएल ने उन्हें कोड ऑफ कंडक्ट के उल्लंघन का दोषी पाया ।
0.06608973813188644,"Earlier , KKR bowler Shivam Mawi scored 58 runs in four overs .",पहले बल्लेबाजी करते हुए कोलकाता 20 ओवर में 06 विकेट खोकर 245 रन बनाए ।,इससे पहले केकेआर के गेंदबाज शिवम मावी ने चार ओवर में 58 रन दिए ।
0.033930265691828276,But Mavi had told him something after Munro ' s exit .,मगर इसके बाद वो ऐसा प्रदर्शन दोहराने में नाकाम रहे ।,लेकिन मावी ने मुनरो को आउट करने के बाद उन्हें कुछ कहा था ।
0.027196652721749117,"For this reason , IPL has found them guilty of violation of Code of Conduct .",इस आइपीएल में कोई भी खिलाड़ी अभी तक मेडन ओवर फेंकने में कामयाब नहीं हुआ था ।,इसी वजह से आइपीएल ने इन्हें कोड ऑफ कंडक्ट के उल्लंघन का दोषी पाया ।
0.052559234208168874,"At present , no penalty or ban has been imposed on these players .",वहीं स्पिन में रवींद्र जडेजा और हरभजन सिंह जैसे अनुभवी स्पिनर उनके पास है ।,फिलहाल इन खिलाड़ियों पर किसी तरह का जुर्माना या बैन नहीं लगाया गया है ।
0.04266331692956902,But IPL will monitor the behavior of such players .,अगले दो साल बाद वापसी कर रहे हैं ।,मगर आइपीएल ऐसे खिलाड़ियों के व्यवहार पर नजर रखेगी ।
0.0,Shivam and Chorus to use abusive,अंपायरों ने की ये,अपशब्द का इस्तेमाल करने के लिए शिवम और आवेश को लगी
0.5946035575013605,Also,यह भी,यह भी
1.0,Click here for cricket,क्रिकेट की खबरों के लिए यहां क्लिक,क्रिकेट की खबरों के लिए यहां क्लिक
1.0,Click here for news of other,अन्य खेलों की खबरों के लिए यहां क्लिक,अन्य खेलों की खबरों के लिए यहां क्लिक
1.0,"New Delhi , [ Jagaran Special ] .","नई दिल्ली , [ जागरण स्पेशल ] ।","नई दिल्ली , [ जागरण स्पेशल ] ।"
0.3535533905932738,In,आइपीएल,आइपीएल
0.04038553492875282,"On Sunrisers Hyderabad on Thursday , Delhi Daredevils defeated Delhi by nine wickets and outplayed Delhi in the final of the playoffs .",सनराइजर्स हैदराबाद और चेन्नई सुपर किंग्स पहले ही प्लेऑफ में जगह बना चुकी दिल्ली डेयरडेविल्स और कोलकाता आमने - सामने थे ।,गुरुवार को सनराइजर्स हैदराबाद ने दिल्ली डेयरडेविल्स 9 विकेट से मात देकर दिल्ली को प्लेऑफ की दौड़ से बाहर करते हुए अपनी जगह अंतिम चार में पक्की कर ली ।
0.1090723592874232,"Even if the Hyderabad team won the match , but Dil Biswas Rishabh Pant , who won the Delhi team , won .",इस मैच में पहले बल्लेबाजी करते हुए हैदराबाद की टीम ने 20 ओवर में 4 विकेट पर 176 रन बनाए ।,"भले ही हैदराबाद की टीम ने मैच जीता हो , लेकिन दिल तो दिल्ली की टीम के दिलेर बल्लेबाज़ रिषभ पंत ने जीता ।"
0.04337553932523872,Pant played like a warrior and he made his name in the Orange Cap in the third century of this season .,पंत ने इस सीजन के अपने पहले ही मैच दो विकेट लेकर मुंबई इंडियंस की कमर तोड़ दी थी ।,पंत एक योद्धा की तरह खेले और उन्होंने इस सीजन का तीसरा शतक जड़ते हुए ऑरेंज कैप भी अपने नाम कर ली ।
0.07327178929360788,Pant made many such records with this innings which were not made in the history of the present day IPL .,पंत ने इस सीजन के अपने पहले ही मैच दो विकेट लेकर मुंबई इंडियंस की कमर तोड़ दी थी ।,पंत ने इस पारी के साथ कई ऐसे रिकॉर्ड भी बना दिए जो आजतक आइपीएल के इतिहास में नहीं बने थे ।
0.0,Let ' s tell you about those records -,आपने भी देखा होगा बैंगलोर और पंजाब का,चलिए आपको बताते हैं उन रिकॉर्ड्स के बारे में -
0.24446151121745052,Pant records broken,पंत ने तोड़ा गंभीर - सहवाग क,पंत ने तोड़ा गेल का
0.13760741415977862,Rishabh Pant played an unbeaten 128 in 63 balls .,रिषभ पंत ने 42 गेंदों पर 38 रन बनाए ।,रिषभ पंत ने 63 गेंदों में नाबाद 128 रन की पारी खेली ।
0.04830183694310545,"With this explosive turn , Delhi ' s Yuva batsman also broke a record of Chris Gayle .",इस हार के साथ गत विजेता मुंबई के प्लेऑफ में पहुंचने के आसार लगभग खत्म हो गए हैं ।,इस धमाकेदार पारी के साथ ही दिल्ली के युुवा बल्लेबाज़ ने क्रिस गेल का भी एक रिकॉर्ड तोड़ डाला ।
0.045826395289079114,"With this innings played against Hyderabad , Pant Sunrar has become the player of the highest individual score in an innings against Hyderabad .","इस हार के साथ गत विजेता मुंबई के प्लेऑफ में पहुंचने के आसार लगभग खत्म हो गए हैं , लेकिन हैदराबाद की टीम के साथ जुड़ जाएंगे ।",हैदराबाद के खिलाफ खेली गई इस इनिंग के साथ ही पंत सनराइजर्स हैदराबाद के खिलाफ एक पारी में सबसे ज़्यादा निजी स्कोर बनाने वाले खिलाड़ी बन गए हैं ।
0.033864985683445356,This record was the name of Chris Gayle before Pant .,इस वीडियो को कई बार री - ट्वीट किया गया है ।,पंत से पहले ये रिकॉर्ड क्रिस गेल के नाम था ।
0.026781910837419116,"Gayle had scored an unbeaten 104 against Hyderabad on the Mohali ground this year , with the first century of the current IPL , but in Delhi , Pant broke the record of Gayle by playing a blistering innings .",गेल ने इस आइपीएल में अब तक कुल 323 टी20 मैच खेले हैं जिसमें उनके नाम पर कुल 8 . 00 के औसत से 4558 रन बना चुके हैं और उनके नाम पर कुल 5 विकेट है ।,"गेल ने इसी साल मोहाली के मैदान पर हैदराबाद के खिलाफ नाबाद 104 रन बनाते हुए मौजूदा आइपीएल का पहला शतक जड़ा था , लेकिन दिल्ली में पंत ने धमाकेदार पारी खेलकर गेल के इस रिकॉर्ड को तोड़ दिया ।"
0.030165524927300753,"Despite the century , no player wanting to make such a record recorded in the name of Rishabh",दूसरी गेंद - लॉफलिन के सामने विलियमसन - कोई रन नहीं ( 00 ),"शतक के बावजूद रिषभ पंत के नाम दर्ज हुआ एक ऐसा रिकॉर्ड , नहीं बनाना चाहेगा कोई"
0.5946035575013605,Also,यह भी,यह भी
0.13741272855400088,Pant did the first time in the,पंत ने इस मैच को दिलाई,IPL में पंत ने पहली बार किया
0.07831957705977147,"Rishabh Pant made his first century of his IPL career on his home ground , Ferozeshah Kotla , he completed his first century in 56 balls .",रिषभ पंत ने पंजाब के खिलाफ ताबड़तोड़ बल्लेबाजी करते हुए 36 गेंदों पर अपना अर्धशतक पूरा किया और टीम के स्कोर को 139 तक पहुंचाया ।,रिषभ पंत ने अपने घरेलू मैदान फिरोजशाह कोटला पर अपने आइपीएल करियर का पहला शतक जड़ा उन्होंने 56 गेंदों में अपना पहला सैंकड़ा पूरा किया ।
0.06285596338261261,"With this , he also made his IPL highest score .",इस हार के साथ गत विजेता मुंबई के प्लेऑफ में पहुंच गई है ।,इसी के साथ उन्होंने आइपीएल का अपना सर्वाधिक स्कोर भी बना दिया ।
0.026643211213888955,"Earlier , Pant ' s best score was 97 runs .",पहले बल्लेबाजी करते हुए हैदराबाद की टीम ने निर्धारित 20 ओवर में 7 विकेट खोकर 151 रन बनाए ।,इससे पहले पंत का सर्वश्रेष्ठ स्कोर 97 रन का था ।
0.041961149062965476,These scores he made Gujarat Lions last year .,इन दोनों से फिर विस्फोटक बल्लेबाजी की आस है ।,ये स्कोर उन्होंने पिछले साल गुजरात लायंस बनाया था ।
0.09128197613591678,"Rishabh Pant , who quit out Suresh Raina , did not make such a record , never in","रिषभ पंत ने धमाकेदार शतक ठोककर क्रिस गेल को भी छोड़ा पीछे , बना दिए ढेरों","सुरेश रैना का कैच छोड़ने वाले रिषभ पंत ने बनाया ऐसा रिकॉर्ड , IPL में नहीं बना था"
0.5946035575013605,Also,यह भी,यह भी
0.040272481924218506,"In this case , Pant emerged the most .",इस पारी में विलियमसन ने 7 चौके और 2 छक्के जड़े ।,इस मामले में पंत निकले सबसे
0.13760741415977862,Rishabh Pant played an unbeaten 128 in 63 balls .,रिषभ पंत ने 42 गेंदों पर 38 रन बनाए ।,रिषभ पंत ने 63 गेंदों में नाबाद 128 रन की पारी खेली ।
0.21099261895175328,"During this innings , he scored 15 boundaries and seven sixes .",इस दौरान उनके बल्ले से 5 चौके और एक छक्का निकला ।,इस पारी के दौरान उनके बल्ले से 15 चौके और 7 छक्के भी निकले ।
0.012513575976832112,"Apart from playing this innings , Pant has done a great job which no Indian player could have done so far in the IPL .",गुरुवार को रॉयल चैलेंजर्स बेंगलोर और सनराइजर्स हैदराबाद के बीच खेला गया .,इस पारी को खेलने के साथ ही पंत ने एक ऐसा कमाल कर दिया जो आइपीएल में आजतक कोई भी भारतीय खिलाड़ी नहीं कर सका था ।
0.05855164519178107,Pant became the Indian who made the highest score in an innings in IPL history .,पंत आइपीएल के 11वें संस्करण में अब तक 31 छक्के लगा चुके हैं ।,पंत आइपीएल इतिहास में एक पारी में सर्वाधिक स्कोर बनाने वाले भारतीय भी बन गए ।
0.033864985683445356,This record before Pant was named after Murali Vijay .,इस वीडियो को कई बार री - ट्वीट किया गया है ।,पंत से पहले ये रिकॉर्ड मुरली विजय के नाम था ।
0.03895748804295675,Vijay played in 127 against Rajasthan Royals in 2010 .,विजय शंकर ने मुंबई के लिए सबसे ज्यादा रन बनाए ।,विजय ने 2010 में राजस्थान रॉयल्स के खिलाफ 127 रन की पारी खेली थी ।
1.0,Click here for IPL,IPL की खबरों के लिए यहां क्लिक,IPL की खबरों के लिए यहां क्लिक
1.0,Click here to view full schedule of,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक
0.13134549472120793,Pant made these,पंत ने तोड़ा गंभीर - सहवाग क,पंत ने बनाया ये भी
1.0,Click here for cricket,क्रिकेट की खबरों के लिए यहां क्लिक,क्रिकेट की खबरों के लिए यहां क्लिक
1.0,Click here for news of other,अन्य खेलों की खबरों के लिए यहां क्लिक,अन्य खेलों की खबरों के लिए यहां क्लिक
1.0,"New Delhi ,","नई दिल्ली , जेएनएन ।","नई दिल्ली , जेएनएन ।"
0.0,T - 20 Cricket ' s biggest fair is the Indian Premier League starting today .,"Exclusive : IPL11 के प्लेऑफ में पहुंची चेन्नई सुपरकिंग्स , कप्तान धौनी को मिली ये स्पेशल",T 20 क्रिकेट का सबसे बड़ा मेला यानी इंडियन प्रीमियर लीग आज से शुरू हो रहा है ।
0.03408991996483855,"IPL happens every year , but this time the case is different .",आइपीएल का 29वां मैच कोलकाता और बैंगलोर के बीच खेला गया ।,आइपीएल तो हर साल होता है लेकिन इस बार मामला कुछ अलग है ।
0.0167942568474855,"Teams such as Rajasthan Royals and Chennai Superkings ( CSK ) have been back in the league two years later , leaving behind controversy of spot - fixing .",इस बार वानखेड़े में पहले ही मुंबई कोलकाता को 13 रनों से मात दे चुकी सनराइजर्स हैदराबाद की टीम से पिछले मैच में मिली पांच विकेट से हार का सामना करना पड़ा ।,राजस्थान रॉयल्स और चेन्नई सुपरकिंग्स ( सीएसके ) जैसी टीमें स्पॉट फिक्सिंग के विवादों को पीछे छोड़ते हुए दो साल बाद इस लीग में फिर से वापस आ गई हैं ।
0.025540496664715903,The eight teams will be face - to - face in this grand ceremony of fast food .,दिल्ली की टीम में कई दिग्गज मैच विजेता खिलाड़ी हैं जो आइपीएल से बाहर हो गए हैं ।,फटाफट क्रिकेट के इस महाकुंभ में आठ टीमें आमने - सामने होंगी ।
0.05114598707088891,The seven captains of eight teams are Indian .,तालिका में संख्या 14 पहुंचा चुकी है ।,आठ टीमों में से सात के कप्तान भारतीय हैं ।
0.044568827606990644,It will be launched from Mumbai ' s Wankhede Stadium .,मुंबई की टीम में कई दिग्गज मैच विजेता खिलाड़ी हैं ।,मुंबई के वानखेड़े स्टेडियम से इसका आगाज होगा ।
0.03747776736677922,When the host of Mumbai Indians and Chennai Super Kings will compete .,आइपीएल के 11वें सीजन की शुरुआत 7 अप्रैल से होगी ।,जब मेजबान मुंबई इंडियंस और चेन्नई सुपरकिंग्स का मुकाबला होगा ।
0.050912128230977495,"Before this match , Chennai Superkings made preparations for this match in a unique way .",इस मैच में टॉस जीतकर पहले बल्लेबाज़ी करने का फैसला किया और मुंबई ने पहले बल्लेबाजी करते हुए ।,इस मैच से पहले चेन्नई सुपरकिंग्स ने एक अनोखे ढंग से इस मुकाबले की तैयारी की ।
0.05862244939055159,The team ' s players appear to play ' book cricket ' apart from the field cricket .,टीम के पास कोई गेम बदलने वाली स्पिन जोड़ी भी नहीं है ।,टीम के खिलाड़ी मैदानी क्रिकेट से अलग ' बुक क्रिकेट ' खेलते नजर आए ।
0.07495553473355841,"During this time , the player will appear in the mood of complete fun .",इस दौरान उनके बल्ले से 5 चौके और एक छक्का निकला ।,इस दौरान खिलाड़ी पूरी मस्ती के मूड में दिखे ।
0.06288689277257346,The Chennai Superkings team has tweeted a video on their official Twitter account .,चेन्नई की टीम चार बार इस टूर्नामेंट की रनर अप भी रही है ।,चेन्नई सुपरकिंग्स टीम ने अपने ऑफिशियल ट्विटर अकाउंट पर एक वीडियो ट्वीट किया है ।
0.0379680177759557,The players in which the players are seen playing cricket .,टीम के लिए हर मैच नॉकआउट जैसा हो जाएगा ।,जिसमें खिलाड़ी बुक क्रिकेट खेलते हुए नजर अा रहें हैं ।
1.0,"Dhoni had conceded Chennai ' s defeat , Champion Bravo snatched away from Mumbai ' s","धौनी ने तो मान ही ली थी चेन्नई की हार , चैंपियन ब्रावो ने ऐसे छीन ली मुंबई के मुंह से","धौनी ने तो मान ही ली थी चेन्नई की हार , चैंपियन ब्रावो ने ऐसे छीन ली मुंबई के मुंह से"
0.5946035575013605,Also,यह भी,यह भी
0.03558031889082246,"In this game , the numbers are written in a book and the player holding the book in his hand has to open it without seeing it .",इस सीजन में अब तक खेले तीन मैचों में उनके बल्ले से 410 रन निकले हैं और उनके नाम पर कुल 5 विकेट है ।,"इस खेल में एक किताब के अंदर नंबर लिखे होते हैं और जिस खिलाड़ी के हाथ में यह किताब पकड़ाई जाती है , उसे इस किताब को बिना देखे खोलना होता है ।"
0.030372940354383423,In this game the players of the CSK team are very pleased to be seen .,इस सीजन में बैंगलोर की तरफ से सबसे सफल गेंदबाज उमेश यादव रहे जिन्होंने तीन विकेट लिए ।,इस खेल में CSK टीम के खिलाड़ी खूब मस्ती करते हुए नजर अा रहे हैं ।
0.06150343144231885,"VIDEO : After winning the CSK , Nasha Bravo in the dressing","VIDEO : IPL11 के प्लेऑफ में पहुंची चेन्नई सुपरकिंग्स , कप्तान धौनी को मिली ये स्पेशल",VIDEO : CSK को जीत दिलाने के बाद ड्रेसिंग रूम में जमकर नाचे
0.5946035575013605,Also,यह भी,यह भी
0.0,The path of CSK will not be,सनराइजर्स को हराने के लिए रणनीति तैयार :,आसान नहीं होगी CSK की
0.09552040806823771,The team of Chennai Superkings is returning to the IPL two years later .,चेन्नई की टीम दो बार आइपीएल का खिताब अपने नाम कर चुकी है ।,चेन्नई सुपरकिंग्स की टीम आइपीएल में दो साल बाद वापसी कर रही है ।
0.05657685838287777,"In such a situation , the Chennai team has to face defending champions Mumbai Indians in the first match of the season .",आइपीएल के 44वें मैच में कोलकाता नाइटराइडर्स का मुकाबला किंग्स इलेवन पंजाब से हो रहा है ।,ऐसे में चेन्नई की टीम को सीजन के पहले ही मैच में डिफेंडिंग चैंपियन मुंबई इंडियंस का सामना करना है ।
0.06336859268415404,"For the CSK ' s Yellow Army , the first match against Mumbai will not be easy .",सनराइजर्स हैदराबाद के पिछले दो मैचों में काफी रनों के लिए राजस्थान रॉयल्स के खिलाफ नहीं खेल थे ।,सीएसके की येलो आर्मी के लिए मुंबई के खिलाफ पहला मुकाबला आसान नहीं होगा ।
0.15973577606156814,Dhoni and Raina,धौनी ने खेली शानदार,धौनी और रैना की
0.04947416800567726,"On the other hand , along with captain Dhoni , the left - hander batsman Suresh Raina and the return of the charismatic all - rounder Jadeja have strengthened the team .","दूसरी ओर , पिछले तीन में से दो मैचों में हार का सामना करना पड़ा , वहीं कोलकाता की टीम 6 अंक के साथ सातवें नंबर पर है ।",दूसरी ओर चेन्नई की टीम में कप्तान धौनी के साथ साथ बायें हाथ के धुरंधर बल्लेबाज सुरेश रैना और करिश्माई ऑलराउंडर जडेजा की वापसी ने टीम को मजबूत किया है ।
0.031247197904994948,Dwayne Bravo of the West Indies is the team ' s largest firearm .,सभी की निगाहें वापसी कर रहीं दो टीमों पर होंगी ।,वेस्टइंडीज के ड्वेन ब्रावो इस टीम के सबसे बड़े मारक अस्त्र हैं ।
0.06291102779229686,"This time CSK has been included in the CSK , who has been in Mumbai for 10 years before this .",इस बार वानखेड़े में पहले ही मुंबई कोलकाता को 13 रनों से मात दे चुकी सीएसके की टीम से भिड़ेगी ।,सीएसके में इस बार हरभजन सिंह शामिल हैं जो इससे पहले 10 साल तक मुंबई की टीम में रहे हैं ।
0.07076972675308511,"The team has experienced players such as Murali Vijay , Kedar Jadhav , Dwayne Bravo , Faf du Plessis , Sam Billings and Shane Watson .",टीम के पास एबी डिविलियर्स और विराट कोहली के रूप में दो बेहतरीन बल्लेबाज और चहल व साउथी के रूप में दो असाधारण गेंदबाज हैं ।,"टीम के पास मुरली विजय , केदार जाधव , ड्वेन ब्रावो , फाफ डु प्लेसिस , सैम बिलिंग्स और शेन वॉटसन जैसे अनुभवी खिलाड़ी हैं ।"
0.06567274736060397,Eyes on the yellow jersey of,सोशल मीडिया पर इस वीडियो ने मचाया,धौनी की पीली जर्सी पर टिकी
0.03234245292096217,The fans are desperate to see Dhoni get down on the field in Yellow Jersey .,धौनी की इस धमाकेदार पारी के बाद सोशल मीडिया पर उनकी जमकर तारीफ हो रही है ।,धौनी को पीली जर्सी में मैदान पर उतरते हुए देखने के लिए प्रशंसक बेताब हैं ।
0.01744319569165376,It was noticed during the practice at Chepak Stadium when large number of viewers were waiting to see them .,"यह मुकाबला महाराष्ट्र क्रिकेट असोसिएशन , पुणे के मैदान पर खेला गया ।",इसकी बानगी चेपक स्टेडियम पर अभ्यास के दौरान देखने को मिली थी जब बड़ी संख्या में दर्शक उन्हें देखने के लिए उमड़े थे ।
1.0,This is the full IPL,ये रहा आइपीएल का पूरा,ये रहा आइपीएल का पूरा
1.0,Click here for cricket,क्रिकेट की खबरों के लिए यहां क्लिक,क्रिकेट की खबरों के लिए यहां क्लिक
1.0,Click here for news of other,अन्य खेलों की खबरों के लिए यहां क्लिक,अन्य खेलों की खबरों के लिए यहां क्लिक
0.42728700639623407,"New Delhi ,","नई दिल्ली , जेएनएन ।","नई दिल्ली , आइएएनएस ।"
0.025841194848855366,Delhi Daredevils wicket - keeper batsman Rishabh Pant has said that the victory of the team is more important than his orange cap .,दिल्ली के ओपनर बल्लेबाज पृथ्वी शॉ का बल्ला लगातार गरज रहा है और उन्होंने सिर्फ 4 रन ही बना लिए ।,दिल्ली डेयरडेविल्स के विकेटकीपर बल्लेबाज रिषभ पंत ने कहा है कि उनके लिए ऑरेंज कैप से ज्यादा टीम की जीत अहम है ।
0.07506695870488043,"Pant played an aggressive innings of 69 runs in 29 balls against Rajasthan Royals in the Ferozeshah Kotla ground on Wednesday , with seven fours and five sixes .",पंत ने हैदराबाद के खिलाफ अर्धशतक लगाकर यह रिकॉर्ड बराबर कर लिया है और इस मैच में एक बार फिर से लोकेश राहुल ने अच्छी पारी खेली ।,पंत ने यहां फिरोजशाह कोटला मैदान में बुधवार को राजस्थान रॉयल्स के खिलाफ 29 गेंदों पर सात चौकों और पांच छक्कों वाली 69 रन की आक्रामक पारी खेली ।
0.02441675294593786,"Pant has now scored 375 runs in nine matches and after the match on Wednesday , Orange Cap came to him .",पंत ने अब तक इस आइपीएल में कुल 16 मैच खेले हैं जिसमें उनके नाम पर कुल 7 विकेट है ।,पंत के अब नौ मैचों में 375 रन हो गए हैं और बुधवार के मैच के बाद ऑरेंज कैप उनके पास आ गई थी ।
0.045037337510569944,Delhi won the rain - affected match by four runs .,दिल्ली को पहला झटका पृथ्वी शॉ के तौर पर लगा ।,दिल्ली ने वर्षा बाधित इस मैच को चार रनों से जीता ।
0.026643211213888955,"With this win , Delhi has kept its hopes alive in the league .",इस हार के साथ गत विजेता मुंबई के प्लेऑफ में पहुंचने के आसार लगभग खत्म हो गए हैं ।,इस जीत से दिल्ली ने लीग में अपनी उम्मीदों को जिंदा रखा है ।
0.05522397783539469,Delhi has scored nine points in nine matches .,दिल्ली ने भी अपनी टीम में कई बदलाव किए ।,दिल्ली के नौ मैचों में छह अंक हो गए ।
0.07929026506841375,"After the match , Pant said that this ( orange cap ) is fantastic but I am more than happy with the victory of my team .","मैच के बाद कोहली ने कहा , डिविलियर्स पर जरूरत से ज्यादा बल्लेबाजी का भार था इस मैच में नीतीश राणा ने गाली दी ।",पंत ने मैच के बाद कहा कि यह ( ऑरेंज कैप ) शानदार है लेकिन मैं अपनी टीम की जीत से ज्यादा खुश हूं ।
0.04932351569489709,"If someone takes this from me , then there is no problem .",यदि मुंबई हार गया तो उसके 12 अंक रह जाएंगे ।,यदि कोई मुझसे यह लेता है तो कोई बात नहीं ।
0.04278179264606696,You just have to perform for your team .,आप बॉलीवुड की फिल्में भी करें ।,आपको सिर्फ अपनी टीम के लिए प्रदर्शन करना है ।
0.014121403161373633,"He said that we know that if we lose , I will be out of the 11th edition of IPL , so we are positive about all the matches .",उन्होंने कहा कि टीम के पास आर .,"उन्होंने कहा कि हमें पता है कि यदि हम हारते हैं तो आइपीएल के 11वें संस्करण से बाहर हो जाएंगे , इसलिए सभी मैच को लेकर हम सकारात्मक हैं ।"
0.11386050660556932,This victory is very important to us .,ये उनका लकी ग्राउंड जो है ।,यह जीत हमारे लिए काफी महत्वपूर्ण है ।
