bleu,x,y,z
0.10297243511247872,"After this match, Delhi's pace spearhead Harbhajan Singh and Kolkata Knight Riders bowler Shivam Mavi were found guilty of violating the IPL Code of Conduct.",इस मैच को जीतने के बाद दिल्ली के 8 अंक जरूर हो गए हैं और वो अंक तालिका में पांचवें नंबर पर आ गया है ।,इस मैच के बाद दिल्ली के तेज़ गेदबाज़ आवेश खान और कोलकाता नाइट राइडर्स के गेंदबाज़ी शिवम मावी को आइपीएल कोड ऑफ कंडक्ट के उल्लंघन का दोषी पाया गया।
0.024584765364827375,These players have been found guilty for two separate incidents during the match.,ये दोनों टीमें दो मैचों में दो बार शून्य पर आउट हो चुके हैं ।,मैच के दौरान हुई दो अलग-अलग घटनाओं के लिए इन खिलाड़ियों को दोषी पाया गया है।
0.0172439459430805,"In a statement issued by the IPL, I said that Mavi and Prashur Khan have been found guilty of violating Level I of 2.1.7 of the IPL Code of Conduct for the players and the team.",आइपीएल के 11वें सीजन में एम चिन्नास्वामी स्टेडियम में आइपीएल के 45वें मुकाबले में दिनेश कार्तिक की कोलकाता नाइट राइडर्स का सामना धौनी की चेन्नई सुपर किंग्स ने आइपीएल के फाइनल में जगह पक्की की ।,"आइपीएल ने जारी अपने एक बयान में कहा कि, मावी और आवेश खान को खिलाड़ियों और टीम के लिए बने आइपीएल कोड ऑफ कंडक्ट के लेवल वन के 2.1.7 के उल्लंघन का दोषी पाया गया है।"
0.0,Both of them have accepted it.,उनके पास हर बल्लेबाज के लिए गेंदबाज हैं ।,दोनों ने इसे मान लिया है।
0.027350835735481263,"BCCI's close look at these 23 players, including Prithvi Shaw and Shivam Mavi in the IPL tournament",आइपीएल में सबसे तेज अर्धशतक लगाने का रिकॉर्ज यूसुफ पठान के नाम पर था ।,IPL टूर्नामेंट में पृथ्वी शॉ और शिवम मावी समेत इन 23 खिलाड़ियों पर BCCI की करीबी नजर
0.8408964152537145,Also read,यह भी पढ़ें,यह भी पढ़ें
1.0,Click here for IPL news,IPL की खबरों के लिए यहां क्लिक करें,IPL की खबरों के लिए यहां क्लिक करें
1.0,Click here to view full schedule of IPL,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक करें,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक करें
0.05274815473793832,Delhi's bowling ambush khan said abusive after Andre Russell was dismissed.,दिल्ली के तीन विकेट महज 24 रन पर गिर चुके थे ।,दिल्ली के गेंदबाद आवेश खान ने आंद्रे रसेल को आउट करने के बाद अपशब्द कहे।
0.0,That's why IPL found guilty of violating code of conduct.,इसी वजह से वे असंभव स्थिति में भी जीत हासिल कर रहे हैं ।,इसलिए आइपीएल ने उन्हें कोड ऑफ कंडक्ट के उल्लंघन का दोषी पाया।
0.05875148471810147,"Earlier, KKR bowler Shivam Mawi scored 58 runs in four overs.",पहले बल्लेबाजी करते हुए केकेआर ने 20 ओवर में 6 विकेट के नुकसान पर 197 रन बनाए ।,इससे पहले केकेआर के गेंदबाज शिवम मावी ने चार ओवर में 58 रन दिए।
0.031247197904994948,But Mavi had told him something after Munro's exit.,मगर इसके बाद वो ऐसा प्रदर्शन दोहराने में नाकाम रहे ।,लेकिन मावी ने मुनरो को आउट करने के बाद उन्हें कुछ कहा था।
0.10571070857151538,"For this reason, IPL has found them guilty of violation of Code of Conduct.",इसी वजह से वे असंभव स्थिति में भी जीत हासिल कर रहे हैं ।,इसी वजह से आइपीएल ने इन्हें कोड ऑफ कंडक्ट के उल्लंघन का दोषी पाया।
0.028398387225677897,"At present, no penalty or ban has been imposed on these players.",यूसुफ पठान ने स्वीकार किया छोटे भाई इरफान पठान का ये ' चैलेंज ',फिलहाल इन खिलाड़ियों पर किसी तरह का जुर्माना या बैन नहीं लगाया गया है।
0.03089055318156698,But IPL will monitor the behavior of such players.,IPL 2018 : प्लेऑफ में पहुंचने के लिए कोलकाता और देखें कड़ी टक्कर,मगर आइपीएल ऐसे खिलाड़ियों के व्यवहार पर नजर रखेगी।
0.0,Shivam and Chorus to use abusive language,विजय शंकर 2 रन बनाकर नाबाद रहे ।,अपशब्द का इस्तेमाल करने के लिए शिवम और आवेश को लगी फटकार
0.8408964152537145,Also read,यह भी पढ़ें,यह भी पढ़ें
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
1.0,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,अन्य खेलों की खबरों के लिए यहां क्लिक करें
0.05522397783539471,"New Delhi, [Jagaran Special].","नई दिल्ली , [ जागरण स्पेशल ] ।","नई दिल्ली, [जागरण स्पेशल]।"
0.5946035575013605,In ipl,आइपीएल में,आइपीएल में
0.13813013758699394,"On Sunrisers Hyderabad on Thursday, Delhi Daredevils defeated Delhi by nine wickets and outplayed Delhi in the final of the playoffs.",सनराइजर्स हैदराबाद ने दिल्ली डेयरडेविल्स को पांच रन से हराकर आइपीएल टूर्नामेंट में अपनी पहली जीत दर्ज कर ली है ।,गुरुवार को सनराइजर्स हैदराबाद ने दिल्ली डेयरडेविल्स 9 विकेट से मात देकर दिल्ली को प्लेऑफ की दौड़ से बाहर करते हुए अपनी जगह अंतिम चार में पक्की कर ली।
0.06435151091875398,"Even if the Hyderabad team won the match, but Dil Biswas Rishabh Pant, who won the Delhi team, won.",यहां तक कि हैदराबाद की टीम 14 . 2 ओवर में 129 रन बनाकर ऑल आउट हो गई ।,"भले ही हैदराबाद की टीम ने मैच जीता हो, लेकिन दिल तो दिल्ली की टीम के दिलेर बल्लेबाज़ रिषभ पंत ने जीता।"
0.045579103329323634,Pant played like a warrior and he made his name in the Orange Cap in the third century of this season.,"पंत ने इस सीजन के 4 मैचों में 239 रन बनाए हैं , जिसमें उन्होंने एक अर्धशतक भी जड़ा है ।",पंत एक योद्धा की तरह खेले और उन्होंने इस सीजन का तीसरा शतक जड़ते हुए ऑरेंज कैप भी अपने नाम कर ली।
0.13090213861544459,Pant made many such records with this innings which were not made in the history of the present day IPL.,पंत ने इस पारी में दो छक्के और 11 चौकों दिए और आइपीएल का पहला अर्धशतक लगाया ।,पंत ने इस पारी के साथ कई ऐसे रिकॉर्ड भी बना दिए जो आजतक आइपीएल के इतिहास में नहीं बने थे।
0.0,Let's tell you about those records-,"चंडीगढ़ , विकास शर्मा ।",चलिए आपको बताते हैं उन रिकॉर्ड्स के बारे में-
0.22089591134157885,Pant records broken Gayle,पंत ने तोड़ा गंभीर - सहवाग क रिकॉर्ड,पंत ने तोड़ा गेल का रिकॉर्ड
0.10511846841633776,Rishabh Pant played an unbeaten 128 in 63 balls.,रिषभ पंत ने एक बार फिर से अपनी टीम के लिए बेहतरीन बल्लेबाजी की ।,रिषभ पंत ने 63 गेंदों में नाबाद 128 रन की पारी खेली।
0.02649033711035787,"With this explosive turn, Delhi's Yuva batsman also broke a record of Chris Gayle .",इस बेहतरीन प्रदर्शन के बावजूद भी पांड्या की चारों तरफ आलोचना हो रही है ।,इस धमाकेदार पारी के साथ ही दिल्ली के युुवा बल्लेबाज़ ने क्रिस गेल का भी एक रिकॉर्ड तोड़ डाला।
0.07242569351339213,"With this innings played against Hyderabad, Pant Sunrar has become the player of the highest individual score in an innings against Hyderabad.",हैदराबाद के इस जीत के साथ ही दिल्ली के 8 अंक हो गए और वो अंक तालिका में पांचवें नंबर पर आ गया है ।,हैदराबाद के खिलाफ खेली गई इस इनिंग के साथ ही पंत सनराइजर्स हैदराबाद के खिलाफ एक पारी में सबसे ज़्यादा निजी स्कोर बनाने वाले खिलाड़ी बन गए हैं।
0.13950796967929135,This record was the name of Chris Gayle before Pant.,क्रिस गेल के डांस का वीडियो देखने के लिये क्लिक करें,पंत से पहले ये रिकॉर्ड क्रिस गेल के नाम था।
0.02136332788061346,"Gayle had scored an unbeaten 104 against Hyderabad on the Mohali ground this year, with the first century of the current IPL, but in Delhi, Pant broke the record of Gayle by playing a blistering innings.","पंजाब की तरफ से गेल ने तीन , प्रसिद्ध ने दो और नरेन व कुलदीप यादव ने दो - दो जबकि मैक्लेघन , बुमराह और मयंक ने एक - एक विकेट झटके ।","गेल ने इसी साल मोहाली के मैदान पर हैदराबाद के खिलाफ नाबाद 104 रन बनाते हुए मौजूदा आइपीएल का पहला शतक जड़ा था, लेकिन दिल्ली में पंत ने धमाकेदार पारी खेलकर गेल के इस रिकॉर्ड को तोड़ दिया।"
0.0,"Despite the century, no player wanting to make such a record recorded in the name of Rishabh Pant",दूसरी ओर 12 में से नौ मैच जीतकर सनराइजर्स पहले ही प्लेऑफ में पहुंच चुके हैं ।,"शतक के बावजूद रिषभ पंत के नाम दर्ज हुआ एक ऐसा रिकॉर्ड, नहीं बनाना चाहेगा कोई खिलाड़ी"
0.8408964152537145,Also read,यह भी पढ़ें,यह भी पढ़ें
0.12223075560872526,Pant did the first time in the IPL,पंत ने ठोका IPL का अपना पहला शतक,IPL में पंत ने पहली बार किया ऐसा
0.057140505000523166,"Rishabh Pant made his first century of his IPL career on his home ground, Ferozeshah Kotla, he completed his first century in 56 balls.","रिषभ पंत ने धमाकेदार शतक ठोककर क्रिस गेल को भी छोड़ा पीछे , बना दिए ढेरों रिकॉर्ड",रिषभ पंत ने अपने घरेलू मैदान फिरोजशाह कोटला पर अपने आइपीएल करियर का पहला शतक जड़ा उन्होंने 56 गेंदों में अपना पहला सैंकड़ा पूरा किया।
0.22741221234802106,"With this, he also made his IPL highest score.",इसी के साथ उन्होंने एक ऐसा रिकॉर्ड बना दिया जो,इसी के साथ उन्होंने आइपीएल का अपना सर्वाधिक स्कोर भी बना दिया।
0.02276859592073037,"Earlier, Pant's best score was 97 runs.",पहले बल्लेबाजी करते हुए दिल्ली की टीम ने 20 ओवर में 4 विकेट से नुकसान पर 181 रन बनाए ।,इससे पहले पंत का सर्वश्रेष्ठ स्कोर 97 रन का था।
0.04767707020457096,These scores he made Gujarat Lions last year.,ये उनके करियर का 250वां टी20 मैच था ।,ये स्कोर उन्होंने पिछले साल गुजरात लायंस बनाया था।
0.08625240508765758,"Rishabh Pant, who quit out Suresh Raina, did not make such a record, never in IPL","रिषभ पंत ने धमाकेदार शतक ठोककर क्रिस गेल को भी छोड़ा पीछे , बना दिए ढेरों रिकॉर्ड","सुरेश रैना का कैच छोड़ने वाले रिषभ पंत ने बनाया ऐसा रिकॉर्ड, IPL में नहीं बना था कभी"
0.8408964152537145,Also read,यह भी पढ़ें,यह भी पढ़ें
0.07545383788761363,"In this case, Pant emerged the most.",इस तरह सिमटी ।,इस मामले में पंत निकले सबसे आगे
0.10511846841633776,Rishabh Pant played an unbeaten 128 in 63 balls.,रिषभ पंत ने एक बार फिर से अपनी टीम के लिए बेहतरीन बल्लेबाजी की ।,रिषभ पंत ने 63 गेंदों में नाबाद 128 रन की पारी खेली।
0.4814400258132247,"During this innings, he scored 15 boundaries and seven sixes.",इस पारी के दौरान उनके बल्ले से 11 चौके और दो छक्के भी निकले ।,इस पारी के दौरान उनके बल्ले से 15 चौके और 7 छक्के भी निकले।
0.04707738065692008,"Apart from playing this innings, Pant has done a great job which no Indian player could have done so far in the IPL.","इस पारी के दौरान उनके बल्ले से 10 चौके और 6 तीन छक्के भी निकले , लेकिन आइपीएल में सबसे ज़्यादा छक्के लगाने वाले खिलाड़ी",इस पारी को खेलने के साथ ही पंत ने एक ऐसा कमाल कर दिया जो आइपीएल में आजतक कोई भी भारतीय खिलाड़ी नहीं कर सका था।
0.029083177105737577,Pant became the Indian who made the highest score in an innings in IPL history.,पंत ने फिरोजशाह कोटला पर 38 रन की पारी खेलकर ये रिकॉर्ड अपने नाम किया ।,पंत आइपीएल इतिहास में एक पारी में सर्वाधिक स्कोर बनाने वाले भारतीय भी बन गए।
0.0,This record before Pant was named after Murali Vijay .,सोशल मीडिया पर इस वीडियो ने मचाया कोहराम,पंत से पहले ये रिकॉर्ड मुरली विजय के नाम था।
0.06803085237372875,Vijay played in 127 against Rajasthan Royals in 2010.,राजस्थान ने राजस्थान रॉयल्स को उनके घरेलू मैदान पर 11 रन से हराया,विजय ने 2010 में राजस्थान रॉयल्स के खिलाफ 127 रन की पारी खेली थी।
1.0,Click here for IPL news,IPL की खबरों के लिए यहां क्लिक करें,IPL की खबरों के लिए यहां क्लिक करें
1.0,Click here to view full schedule of IPL,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक करें,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक करें
0.1937692912686648,Pant made these records,पंत ने लगाया अर्धशतक,पंत ने बनाया ये भी रिकॉर्ड
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
1.0,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,अन्य खेलों की खबरों के लिए यहां क्लिक करें
0.10682175159905853,"New Delhi, JNN","नई दिल्ली , जेएनएन ।","नई दिल्ली, जेएनएन।"
0.0,T-20 Cricket's biggest fair is the Indian Premier League starting today.,चौथी गेंद - लॉफलिन के सामने धवन - कोई रन नहीं ( 00 ),T 20 क्रिकेट का सबसे बड़ा मेला यानी इंडियन प्रीमियर लीग आज से शुरू हो रहा है।
0.031247197904994948,"IPL happens every year, but this time the case is different.",आइपीएल इतिहास में ऐसा कारनामा करने वाले इकलौते खिलाड़ी हैं ।,आइपीएल तो हर साल होता है लेकिन इस बार मामला कुछ अलग है।
0.13240440631732053,"Teams such as Rajasthan Royals and Chennai Superkings (CSK) have been back in the league two years later, leaving behind controversy of spot-fixing.",यहां राजस्थान रॉयल्स और चेन्नई सुपर किंग्स ( सीएसके ) के बीच मुकाबला खेला गया इस मुकाबले में दो साल बाद वापसी कर रही है ।,राजस्थान रॉयल्स और चेन्नई सुपरकिंग्स (सीएसके) जैसी टीमें स्पॉट फिक्सिंग के विवादों को पीछे छोड़ते हुए दो साल बाद इस लीग में फिर से वापस आ गई हैं।
0.034585921141027376,The eight teams will be face-to-face in this grand ceremony of fast food.,आठ मैचों में चार जीत और चार हार के साथ तीसरे स्थान पर है ।,फटाफट क्रिकेट के इस महाकुंभ में आठ टीमें आमने-सामने होंगी।
0.03747776736677922,The seven captains of eight teams are Indian.,अफगानिस्तान के खिलाड़ी यहां पर शानदार प्रदर्शन कर रहे हैं ।,आठ टीमों में से सात के कप्तान भारतीय हैं।
0.0,It will be launched from Mumbai's Wankhede Stadium.,इससे विपक्षी टीमों को वापसी का मौका मिल रहा है ।,मुंबई के वानखेड़े स्टेडियम से इसका आगाज होगा।
0.22416933501922293,When the host of Mumbai Indians and Chennai Super Kings will compete.,मुंबई इंडियंस और चेन्नई सुपर किंग्स के बीच मुकाबला खेला गया ।,जब मेजबान मुंबई इंडियंस और चेन्नई सुपरकिंग्स का मुकाबला होगा।
0.06167638062423937,"Before this match, Chennai Superkings made preparations for this match in a unique way.",इस मैच में टॉस जीतकर चेन्नई ने पहले गेंदबाजी का फैसला किया ।,इस मैच से पहले चेन्नई सुपरकिंग्स ने एक अनोखे ढंग से इस मुकाबले की तैयारी की।
0.0567967744513558,The team's players appear to play 'book cricket' apart from the field cricket.,गंभीर की सेना का मुकाबला पंजाब के नए कप्तान अश्विन की टीम के साथ,टीम के खिलाड़ी मैदानी क्रिकेट से अलग 'बुक क्रिकेट' खेलते नजर आए।
0.06772997136689071,"During this time, the player will appear in the mood of complete fun.",इस दौरान उनके बल्ले से 5 चौके और एक छक्का निकला ।,इस दौरान खिलाड़ी पूरी मस्ती के मूड में दिखे।
0.03377156414337853,The Chennai Superkings team has tweeted a video on their official Twitter account.,चेन्नई की टीम चार बार इस टूर्नामेंट की रनर अप भी रही है ।,चेन्नई सुपरकिंग्स टीम ने अपने ऑफिशियल ट्विटर अकाउंट पर एक वीडियो ट्वीट किया है।
0.0,The players in which the players are seen playing cricket.,लीग में बने रहने के लिए हमारे लिए जीत जरूरी थी : रोहित शर्मा,जिसमें खिलाड़ी बुक क्रिकेट खेलते हुए नजर अा रहें हैं।
0.8232490471721702,"Dhoni had conceded Chennai's defeat, Champion Bravo snatched away from Mumbai's mouth","धौनी ने तो मान ही ली थी चेन्नई की हार , चैंपियन ब्रावो ने ऐसे छीन ली मुंबई के मुंह से जीत","धौनी ने तो मान ही ली थी चेन्नई की हार, चैंपियन ब्रावो ने ऐसे छीन ली मुंबई के मुंह से जीत"
0.8408964152537145,Also read,यह भी पढ़ें,यह भी पढ़ें
0.016225484985325528,"In this game, the numbers are written in a book and the player holding the book in his hand has to open it without seeing it.",इस तरह ओवर में आधिकारिक रूप से अब तक दो गेंद हुई थीं और 11 रन रेट के भरोसे रहना पड़ेगा ।,"इस खेल में एक किताब के अंदर नंबर लिखे होते हैं और जिस खिलाड़ी के हाथ में यह किताब पकड़ाई जाती है, उसे इस किताब को बिना देखे खोलना होता है।"
0.029083177105737577,In this game the players of the CSK team are very pleased to be seen.,इस सूची में अब तक खेले 10 मैचों में उनके बल्ले से 410 रन हैं ।,इस खेल में CSK टीम के खिलाड़ी खूब मस्ती करते हुए नजर अा रहे हैं।
0.8385766789076257,"VIDEO: After winning the CSK, Nasha Bravo in the dressing room",VIDEO : CSK को जीत दिलाने के बाद ड्रेसिंग रूम में जमकर नाचे ब्रावो,VIDEO: CSK को जीत दिलाने के बाद ड्रेसिंग रूम में जमकर नाचे ब्रावो
0.8408964152537145,Also read,यह भी पढ़ें,यह भी पढ़ें
0.04767707020457096,The path of CSK will not be easy,सीएसके का कोई भी बल्लेबाज नहीं टिक सका ।,आसान नहीं होगी CSK की राह
0.06754312828675708,The team of Chennai Superkings is returning to the IPL two years later.,चेन्नई की टीम चार बार इस टूर्नामेंट की रनर अप भी रही है ।,चेन्नई सुपरकिंग्स की टीम आइपीएल में दो साल बाद वापसी कर रही है।
0.061206734747356016,"In such a situation, the Chennai team has to face defending champions Mumbai Indians in the first match of the season.",ऐसे में चेन्नई को मैच जीतने के लिए 22 रन चाहिए थे और इस टीम ने 8 . 1 ओवर में बिना कोई विकेट खोए हासिल कर लिया ।,ऐसे में चेन्नई की टीम को सीजन के पहले ही मैच में डिफेंडिंग चैंपियन मुंबई इंडियंस का सामना करना है।
0.025540496664715903,"For the CSK's Yellow Army, the first match against Mumbai will not be easy.","मुंबई से हार के बाद चेन्नई को लगा बड़ा झटका , चोटिल होकर ये अहम खिलाड़ी हुआ बाहर",सीएसके की येलो आर्मी के लिए मुंबई के खिलाफ पहला मुकाबला आसान नहीं होगा।
0.3021375397356768,Dhoni and Raina pair,धौनी और रैना ने पलटा पासा,धौनी और रैना की जोड़ी
0.04270250409233839,"On the other hand, along with captain Dhoni, the left-hander batsman Suresh Raina and the return of the charismatic all-rounder Jadeja have strengthened the team.",दूसरी ओर कप्तान के तौर पर भी उन्होंने सुरेश रैना को पीछे छोड़ते हुए टीम की जीत में अहम भूमिका निभाई ।,दूसरी ओर चेन्नई की टीम में कप्तान धौनी के साथ साथ बायें हाथ के धुरंधर बल्लेबाज सुरेश रैना और करिश्माई ऑलराउंडर जडेजा की वापसी ने टीम को मजबूत किया है।
0.033864985683445356,Dwayne Bravo of the West Indies is the team's largest firearm.,बुमराह की गेंद पर ब्रावो का कैच बेन कटिंग ने पकड़ा ।,वेस्टइंडीज के ड्वेन ब्रावो इस टीम के सबसे बड़े मारक अस्त्र हैं।
0.037878656125794795,"This time CSK has been included in the CSK, who has been in Mumbai for 10 years before this.",इस बार वानखेड़े में पहले ही मुंबई कोलकाता को 13 रनों से मात देकर जीत का खाता खोलने के लिए फटकार जमा गई है ।,सीएसके में इस बार हरभजन सिंह शामिल हैं जो इससे पहले 10 साल तक मुंबई की टीम में रहे हैं।
0.39171965893908656,"The team has experienced players such as Murali Vijay, Kedar Jadhav, Dwayne Bravo, Faf du Plessis, Sam Billings and Shane Watson.","टीम के पास मुरली विजय , केदार जाधव , ड्वेन ब्रावो , फाफ डु प्लेसिस , सैम बिलिंग्स और शेन वॉटसन जैसे अनुभवी खिलाड़ी हैं ।","टीम के पास मुरली विजय, केदार जाधव, ड्वेन ब्रावो, फाफ डु प्लेसिस, सैम बिलिंग्स और शेन वॉटसन जैसे अनुभवी खिलाड़ी हैं।"
0.06567274736060397,Eyes on the yellow jersey of Dhoni,धौनी के मज़ाक से सभी हुए हैरान,धौनी की पीली जर्सी पर टिकी आंखें
0.03149696072246703,The fans are desperate to see Dhoni get down on the field in Yellow Jersey.,धौनी की इस रंगत को देखकर पूर्व भारतीय क्रिकेटर काफी हैरान हैं ।,धौनी को पीली जर्सी में मैदान पर उतरते हुए देखने के लिए प्रशंसक बेताब हैं।
0.0,It was noticed during the practice at Chepak Stadium when large number of viewers were waiting to see them.,"मंत्री जी ने की ये हरकत तो भड़क गई प्रीति ज़िंटा , जमकर निकाली अपनी भड़ास",इसकी बानगी चेपक स्टेडियम पर अभ्यास के दौरान देखने को मिली थी जब बड़ी संख्या में दर्शक उन्हें देखने के लिए उमड़े थे।
1.0,This is the full IPL schedule,ये रहा आइपीएल का पूरा शेड्यूल,ये रहा आइपीएल का पूरा शेड्यूल
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
1.0,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,अन्य खेलों की खबरों के लिए यहां क्लिक करें
0.10682175159905853,"New Delhi, IANS","नई दिल्ली , जेएनएन ।","नई दिल्ली, आइएएनएस।"
0.03300809119141885,Delhi Daredevils wicket-keeper batsman Rishabh Pant has said that the victory of the team is more important than his orange cap.,"दिल्ली डेयरडेविल्स को अपने घर में भी मिली हार , हैदराबाद ने दिल्ली को 13 रन से मात देकर टूर्नामेंट से बाहर का रास्ता दिखा दिया ।",दिल्ली डेयरडेविल्स के विकेटकीपर बल्लेबाज रिषभ पंत ने कहा है कि उनके लिए ऑरेंज कैप से ज्यादा टीम की जीत अहम है।
0.03712934101015683,"Pant played an aggressive innings of 69 runs in 29 balls against Rajasthan Royals in the Ferozeshah Kotla ground on Wednesday, with seven fours and five sixes.","पंत ने राजस्थान के गेंदबाज़ों की जमकर धुलाई करते हुए सिर्फ 57 गेंदों में 106 रनों की रोमांचक पारी खेली , जिसमें पांच चौके और चार छक्के शामिल रहे ।",पंत ने यहां फिरोजशाह कोटला मैदान में बुधवार को राजस्थान रॉयल्स के खिलाफ 29 गेंदों पर सात चौकों और पांच छक्कों वाली 69 रन की आक्रामक पारी खेली।
0.022005600801532767,"Pant has now scored 375 runs in nine matches and after the match on Wednesday, Orange Cap came to him.",पंत ने 2013 में पुणे वॉरियर्स की कप्तानी करते हुए अपने पहले मैच में 64 रन बनाए थे ।,पंत के अब नौ मैचों में 375 रन हो गए हैं और बुधवार के मैच के बाद ऑरेंज कैप उनके पास आ गई थी।
0.05816635421147513,Delhi won the rain-affected match by four runs.,"दिल्ली ने बिगाड़ा मुंबई का खेल , 11 रन से हराकर किया आइपीएल से बाहर",दिल्ली ने वर्षा बाधित इस मैच को चार रनों से जीता।
0.05816635421147513,"With this win, Delhi has kept its hopes alive in the league.",इस जीत के साथ ही दिल्ली 8 अंक के साथ चौथे नंबर पर है ।,इस जीत से दिल्ली ने लीग में अपनी उम्मीदों को जिंदा रखा है।
0.026279617104084448,Delhi has scored nine points in nine matches.,"दिल्ली ने बिगाड़ा मुंबई का खेल , 11 रन से हराकर किया आइपीएल से बाहर",दिल्ली के नौ मैचों में छह अंक हो गए।
0.10822590969548099,"After the match, Pant said that this (orange cap) is fantastic but I am more than happy with the victory of my team.",मैच के बाद उन्होंने एक ऐसा कमाल कर दिया जो टीम की जीत में अहम भूमिका निभाई थी ।,पंत ने मैच के बाद कहा कि यह (ऑरेंज कैप) शानदार है लेकिन मैं अपनी टीम की जीत से ज्यादा खुश हूं।
0.049900497019368314,"If someone takes this from me, then there is no problem.",यदि जडेजा टीम के लिए काम कर सकता है ।,यदि कोई मुझसे यह लेता है तो कोई बात नहीं।
0.08392229812593097,You just have to perform for your team.,मैं टीम के साथ अच्छा महसूस कर रहा हूं ।,आपको सिर्फ अपनी टीम के लिए प्रदर्शन करना है।
