bleu,x,y,z
0.17588181044237433,"On the near side of Maneu for Senegal, Sakhu opened the team's first goal in the 12th minute.",माल्टा के पास पर सेनेगल के लिए कोटिन्हो ने 12वें मिनट में गोल करके पहले ही टीम का पहला गोल किया ।,सेनेगल के लिए माने के पास पर साखू ने पहला गोल 12वें मिनट में कर टीम का खाता खोला।
0.07645949399477267,"After this, both of them had their hands in the South African suicide track, the goal was scored by Thamasankua Mikhiz in the 38th minute.",इसके बाद दक्षिण कोरियाई के पास दक्षिण कोरियाई के पास पर भी थीं कि गोल पोस्ट के उपर से निकल गई ।,"इसके बाद दक्षिण अफ्रीका के आत्मघाती गोल में भी दोनों का हाथ था, यह गोल थामसांक्वा एमखिजे ने 38वें मिनट में किया।"
0.10738977135035864,Segel 2-0 ahead in the first half,पहले हाफ में लेगानेस को 2 - 0 से आगे,पहले हाफ तक सेगेनल 2-0 की अच्छी बढ़त से आगे रहा।
0.22475693988901024,In the second half Seganel did not allow South Africa to score any goals and made the match easily.,सिम ने दूसरे हाफ में दक्षिण अफ्रीका को गोल करने का कोई मौका नहीं दिया और मैच 2 . com रहा ।,दूसरे हाफ में सेगेनल ने दक्षिण अफ्रीका को कोई गोल करने नहीं दिया और मैच आसानी से अपने नाम किया।
0.12512236921161915,"With this victory, Senegal remains at the top with 11 points in Group-D.",शाकिरी के साथ इस जीत के साथ ही सेनेगल ग्रुप - डी में शीर्ष पर बरकरार बनी ।,इस जीत से सेनेगल ने ग्रुप-डी में 11 अंकों के साथ शीर्ष पर बरकरार है।
0.49009410393069486,He had just successfully qualified for the World Cup in 2002.,एंसेलोटी ने सिर्फ चार साल 2002 में विश्व कप के लिए क्वालीफाई किया था ।,उसने इससे पहले सिर्फ एक बार 2002 में विश्व कप के लिए क्वालीफाई किया था।
0.33124989794664067,"In another match played in Honduras's San Pedro Sula, Honduras played a roundless draw from Australia.",होंडुरस के डेंबेले में खेले गए एक अन्य मुकाबले में होंडुरस ने ऑस्ट्रेलिया को गोलरहित बराबरी पर रोक दिया ।,होंडुरास के सान पेड्रो सुला में खेले गए एक अन्य मुकाबले में होंडुरास ने ऑस्ट्रेलिया से गोल रहित ड्रॉ खेला।
0.1777595508312503,Australia's Tommy Jurice missed the chance to score in both Half-a-side Asia-Conquef Playoffs.,ऑस्ट्रेलियाई ऑस्ट्रेलिया के लासाना ने दोनों ही हाफ में गोल करने का मौका गंवा दिया ।,एशिया-कॉनकैफ प्लेऑफ मुकाबले में ऑस्ट्रेलिया के टामी जूरिस दोनों हाफ में गोल करने के मौके चूक गए।
0.1235622127262679,"However, this draw has brought Australia closer to qualifying.","हालांकि , यह ड्रॉ क्वालीफाई करने के लिए क्वालीफाई कर चुका है ।","हालांकि, इस ड्रॉ से ऑस्ट्रेलिया क्वालीफाई करने के करीब पहुंच गया है।"
0.21200626759025185,The two teams will have a second round match on Wednesday.,यरुशलम तौर पर इन दोनों टीमों के बीच मुकाबला होगा । ',दोनों टीमों के बीच बुधवार को दूसरे दौर का मैच होगा।
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
1.0,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,अन्य खेलों की खबरों के लिए यहां क्लिक करें
0.15973577606156814,By Pradeep Sehgal,By Ravindra Pratap Sing,By Pradeep Sehgal
0.0,"Manchester, IANS","एंसेलोटी , आइएएनएस ।","मैनचेस्टर, आइएएनएस।"
0.4185072814814146,Manchester City clash with Liverpool 5-0 dusting against ten players in the fourth round of the English Premier League (EPL) on Saturday.,नेयॉर मैनचेस्टर युनाइटेड ने शनिवार को इंग्लिश प्रीमियर लीग ( ईपीएल ) के चौथे दौर के मुकाबले में दस खिलाडि़यों के खिलाफ गेटफे को 5 - 0 से रौंद दिया ।,मैनचेस्टर सिटी ने शनिवार को इंग्लिश प्रीमियर लीग (इपीएल) के चौथे दौर के मुकाबले में दस खिलाडि़यों के साथ खेल रही लीवरपूल को 5-0 से धूल चटाई।
0.03304891281032304,Sedio Mane of Liverpool got a red card in the 37th minute for kick-in on the face of City goalkeeper Ederson.,जॉफ ने लिवरपूल के लिए एक रेड कार्ड तो रेड कार्ड दिखाया । ',लीवरपूल के सेडियो माने को 37वें मिनट में सिटी के गोलकीपर एडरसन के चेहरे पर किक मारने की वजह से रेड कार्ड मिला।
0.2574866101628968,"In the 25th minute of the match, Sergio Aguero of the city scored the first goal.",मैच के 25वें मिनट में सर्जियो अग्यूरो ने गोल करके सिटी को शुरुआती बढ़त दिलाई ।,मैच के 25वें मिनट में सिटी के सर्गियो अगुएरो ने पहला गोल दागा।
0.1593301391270729,With this goal Sergio became the most successful non-European player in EPL,इस गोल के साथ ही सर्जियो का सबसे सफल उलटफेर,इस गोल के साथ सर्गियो इपीएल में सर्वाधिक गोल दागने वाले गैरयूरोपीय खिलाड़ी बन गए।
0.12451643194233869,It was the 124th goal of Argentina's Sergio in this league.,ग्रासिया को इस लीग में अर्जेंटीना के सर्गियो या मरो का 17वां गोल था । ',अर्जेटीना के सर्गियो का यह इस लीग में 124वां गोल था।
0.08295193507109859,"In this case, they left behind Dwight Yorke.",हार्स मामले में उनके पीछे आकर वह पीछे छोड़ दिया ।,इस मामले में उन्होंने ड्वाइट योर्क को पीछे छोड़ा।
0.2852636439147137,Gabriel Jesson gave the team a 2-0 lead by scoring a goal in the first half time.,एंसेलोटी ने पहले हाफ के इंजरी टाइम में गोल दागकर टीम को 2 - 0 की बढ़त दिलाई ।,गेब्रिएल जीसस ने पहले हाफ के इंजुरी टाइम में गोल दागकर सिटी को 2-0 की बढ़त दिलाई।
0.057777126904767384,"Gabriel scored a goal in the 53rd minute, with the city moving forward 3-0.",एंसेलोटी ने 53वें मिनट में गोल कर सिटी की बढ़त 3 - 0 कर दी ।,"गेब्रिएल ने 53 में मिनट में एक ओर गोल दागा, जिससे सिटी 3-0 से आगे हो गया।"
0.24843779902590662,"Subsequently, Leroy Sane scored a 5-0 win for the City in the 77th minute and scored the last minute of the game.",जैकीचंद सिंह ने 77वें मिनट में गोल कर सिटी की जीत का अंतर 5 - 0 कर दिया और खेल के अंतिम मिनट में ही गोल किया ।,इसके बाद लेरॉय साने ने सिटी के लिए 77वें मिनट में और खेल के अंतिम मिनट में गोल दागकर अपनी टीम को 5-0 से जीत दिलाई।
1.0,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,क्रिकेट की खबरों के लिए यहां क्लिक करें
1.0,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,अन्य खेलों की खबरों के लिए यहां क्लिक करें
0.8408964152537145,By Mohit Tanwar,By Mohit Tanwar,By Mohit Tanwar
0.0,"Paris, afp","ओस्लो , एएफपी ।","पेरिस, एएफपी।"
0.09578464408619825,"As soon as France entered the World Cup finals by defeating Belgium, the entire Paris city came down on the road to celebrate and the voices of 'Veve la France' rose echoing.",फ्रांस ने बेल्जियम को हराकर इस विश्व कप के फाइनल में प्रवेश करते हुए जश्न मनाने का प्रयास किया और देखते - चढ़ाव से फ्रांस को लेकर ' एल क्लासिको ' ला लीगा ' का सहारा,बेल्जियम को हराकर फ्रांस ने जैसे ही विश्व कप फाइनल में प्रवेश किया तो पूरा पेरिस शहर मानों जश्न मनाने सड़क पर उतर आया और 'वीवे ला फ्रांस' के शोर से आसमान गूंज उठा।
0.17200767571780612,"When the FIFA World Cup semi-final was being played between France and Belgium in Russia, the head of football was heading down on the city of lights.",नतानिया जब फीफा विश्व कप के सेमीफाइनल में फ्रांस और बेल्जियम के बीच खेले जाने वाले मैच के सेमीफाइनल में सिटी और बेल्जियम के बीच होने वाले फुटबॉल विश्व कप के सेमीफाइनल में सिटी का सिर चढ़कर थम गया ।,जब रूस में फ्रांस और बेल्जियम के बीच फीफा विश्व कप सेमीफाइनल खेला जा रहा था तब रोशनी के शहर पर फुटबॉल का खुमार सिर चढ़कर बोल रहा था।
0.0571634679071316,"The famous monument of Paris, Arc de Triomphe, was born in the night to celebrate the arrival of the team in the final.",ग्रासिया ने पेरिस हैट्रिक के जरिये फाइनल में टीम के फैंस को जश्न मनाने का आरोप लगाया था । ',पेरिस की मशहूर स्मारक आर्क डे ट्रायोंफे के पास रात में जनसैलाब उमड़ पड़ा जो टीम के फाइनल में पहुंचने का जश्न मनाने आए थे।
0.07473868453555445,The people of Paris wanted that everyone be drenched with them and celebrating with them.,ग्रासिया के लोगों ने पेरिस थी कि हर किसी और जश्न के साथ जुड़ेंगे । ',पेरिस के लोग चाहते थे कि हर कोई उनके साथ झूमे और जश्न में सराबोर हो जाए।
0.027347280853315854,"In front of the TV, the spectators sitting in front of the TV went to the balcony and the mass party started.",सऊदी अरब के सामने आए टीवी की जंग,घरों में टीवी के सामने नजरें गड़ाए बैठे दर्शक भी बालकनी में चले आए और सामूहिक जश्न की शुरुआत हो गई।
0.07850691379498788,"Some people were climbing on the lamps on the road, then in some hands they could dance with national flag and dance.","एंसेलोटी के दम पर कुछ लोग बेचा हुए थे , तो कुछ हाथ ही लगा , तो कुछ हाथ से उन्हें लोग मिल सकता था । '",कुछ लोग सड़क पर लैंप्स पर चढ़े हुए थे तो कुछ हाथ में राष्ट्रध्वज लेकर नाचते नजर आए।
0.036393742223820025,"In the café and sports bar, the beer and wine were on the move, where the footballers were shining the colors of the French flag on the face.","डेंबेले की देख - रेख में खेल रहे और 21वें नंबर पर मौजूद , जहां दुनिया के दिग्गज खिलाडिय़ों के दम पर फ्रांस का झंडा बनना पड़ा । '",कैफे और स्पोट्र्स बार में बीयर और वाइन के दौर चलते रहे जहां फुटबॉलप्रेमियों ने चेहरे पर फ्रांस के ध्वज के रंग पोते हुए थे।
0.06754312828675708,Some audiences also did the nuisance which the police threw away.,एंसेलोटी ने भी आश्वासन दिया कि पुलिस ने इसकी सांस ली थी । ',कुछ दर्शकों ने उपद्रव भी किया जिन्हें पुलिस ने खदेड़ा।
0.09587476923620082,Nearly 20000 football fans gathered to watch the match on the big screen near the historic Town Hall of Paris,मैराथन क्लासिक के पास पर मैच देखने के लिए मैदान पर उतरने की गुहार लगाते हुए नेमार को ऐतिहासिक मंत्र,पेरिस के ऐतिहासिक टाउन हॉल के पास बड़ी स्क्रीन पर मैच देखने जमा हुए करीब 20000 फुटबॉलप्रेमी जश्न में डूब गए।
0.02160152434999439,"People on the streets grew so deep that people climbed on the roof of trees, cars, dustbins and buses.","एंसेलोटी ने इंस्टाग्राम पर लिखा कि शादी के सारे रास्ते पर लोगों , इंडोनेशिया , कैसेमीरो और कैसेमीरो पर लोगों पर विचार कर रहे हैं ।","सड़कों पर जनसैलाब इस कदर उमड़ा कि लोग पेड़ों, कार के ऊपर, डस्टबिन और बसों की छत पर चढ़ गए।"
0.025540496664715903,People greeted the flag and greeted each other with their necks.,एंसेलोटी ने ओपनिंग एक - दूसरे के साथ स्वागत किया और एक - दूसरे पर स्वागत किया ।,लोग राष्ट्रध्वज को चूमते और एक-दूसरे के गले लगकर बधाई देते नजर आए।
0.039597297189985524,Strong security arrangements had been made in France since the terrorist attacks of November 2015 and about 1200 policemen were deployed at the Town Hall.,जॉफ ने मार्च के बाद भी फ्रांस के रक्षकों के साथ करार किया था और सांस लेने के बाद बेमान रहे थे । ',फ्रांस में नवंबर 2015 के आतंकी हमलों के बाद से सुरक्षा के कड़े इंतजाम किए गए थे और टाउन हॉल पर करीब 1200 पुलिसकर्मी तैनात थे।
0.4064458257395656,"FIFA World Cup 2018: France beat Belgian 1-0, World Cup final place","फीफा विश्व कप 2018 : फ्रांस ने बेल्जियम को 1 - 0 से हराया , विश्व कप फाइनल में बनाई जगह","फीफा विश्व कप 2018: फ्रांस ने बेल्जियम को 1-0 से हराया, विश्व कप फाइनल में बनाई जगह"
0.0,Also read,स्लीपर तौर पर !,यह भी पढ़ें
0.16188613565728213,"The celebrating sabestian said, 'I was 18 years old in 1998.","एंसेलोटी ने बताया , ' मैं वर्ष 1998 में 18 वर्ष के हो था । '","जश्न मना रहे सबेस्टियन ने कहा, 'मैं 1998 में 18 वर्ष का था।"
0.18798317647335086,Today is the most beautiful day of my life.,एंसेलोटी ने अपने जीवन के सबसे खूबसूरत दिन का सबसे खूबसूरत दिन कहा ।,आज मेरे जीवन का सबसे खूबसूरत दिन है।
0.3508439695638686,We will win the World Cup on Sunday.,एंसेलोटी ने हम रविवार को विश्व कप जीता था । ',हम रविवार को विश्व कप जीतेंगे।
0.11365352023191169,"When the last time World Cup was won, a similar celebration was observed in France when three colors of the flag of the country of Paris were taken from red, blue and white.",जॉफ जब पिछली बार विश्व कप जीता था जब फ्रांस के तीन महीने बाद देश के बाहर होने वाले देश के बाहर होने के तीन महीने बाद ही पेरिस दिए थे ।,"पिछली बार विश्व कप जीतने पर फ्रांस में इसी तरह का जश्न देखा गया था जब पेरिस देश के ध्वज के तीन रंगों लाल, नीले और सफेद से नहा गया था।"
0.09425159511373678,Pogba dedicated the players from the victory cave,इस जीत से पोग्बा पोग्बा ने की जीत की घोषणा की,पोग्बा ने जीत गुफा से निकले खिलाडिय़ों को समर्पित की
0.1198091452856599,FIFA World Cup 2018: Croatia to face France in final match,फीफा विश्व कप 2018 : फाइनल मैच में फ्रांस के सामने होगी इंग्लैंड की कड़ी परीक्षा,फीफा विश्व कप 2018: फाइनल मुकाबले में फ्रांस को टक्कर देने उतरेगी क्रोएशिया
0.0,Also read,स्लीपर तौर पर !,यह भी पढ़ें
0.03611038088650569,"Moscow: In the semi-finals at Belgium, the French star midfielder Pal Pogha dedicated to the Thailand football team, who had been evacuated safely in a water cave just hours before the match.",टोक्यो # : बेल्जियम के सेमीफाइनल में फ्रांस के स्टार मिडफील्डर पायेट को शुक्रवार फुटबाल टीम के लिए रवाना होने वाले सेमीफाइनल में प्रवेश करने वाले फ्रांस के स्टार मिडफील्डर पायेट को आराम लगी ।,मास्को : बेल्जियम पर सेमीफाइनल में मिली जीत को फ्रांसीसी स्टार मिडफील्डर पाल पोग्बा ने उस थाइलैंड फुटबॉल टीम को समर्पित की जिन्हें मैच से कुछ घंटे पहले ही पानी से भरी गुफा से सुरक्षित निकाल लिया गया था।
0.02273154356702287,"Poba wrote a photo of children on Twitter and wrote, ""This victory is dedicated to today's heroes.","एंसेलोटी ने लिखा , ' इस जीत के गवाह और लिखा , ' इस जीत के लिए यह जीत घटी । '","पोग्बा ने ट्विटर पर बच्चों की फोटो डालकर लिखा, 'यह जीत आज के नायकों को समर्पित।"
0.0,Well done boys.,एंसेलोटी ने खोला ।,शाबाश लड़कों।
0.05522397783539471,you are so strong.,एंसेलोटी ने आप इतनी मजबूत हैं । ',तुम बहुत मजबूत हो।
0.3243466207565264,"FIFA invited these children to see the World Cup finals, but the doctors refused to travel to them.",फीफा ने इन बच्चों को विश्व कप फाइनल देखने के लिए मैदान में प्रवेश करने के लिए विश्व कप के फाइनल में जगह बनाई ।,"फीफा ने इन बच्चों को विश्व कप फाइनल देखने आने का न्योता दिया, लेकिन डॉक्टरों ने उन्हें यात्रा करने से मना कर दिया।"
0.08225964699966554,Amitabh and Abhishek Bachchan took the pleasure of the match at the stadium,स्टेडियम में हुए मैच की फिसलन और अभिषेक जेट ने मैच की कप्तानी की ।,अमिताभ और अभिषेक बच्चन ने लिया स्टेडियम में मैच का मजा
0.7916963878457504,FIFA 2018: France's young team to reach the finals hopes to win the title,फीफा 2018 : फाइनल में पहुंची फ्रांस की युवा टीम को खिताबी जीत की उम्मीद,फीफा 2018: फाइनल में पहुंची फ्रांस की युवा टीम को खिताबी जीत की उम्मीद
0.0,Also read,स्लीपर तौर पर !,यह भी पढ़ें
0.20820760292912058,"New Delhi: Bollywood superstar Amitabh Bachchan and fond of football, his son Abhishek Bachchan took the first semi-final of the World Cup held between France and Belgium on Tuesday at the stadium in the spectator's gallery.",मैराथन तौर पर दिल्ली : फुटबॉल के लियोन मेसी और बाफुटबॉल फुटबॉल के बीच खेले जाने वाले फुटबॉल विश्व कप में मंगलवार को फ्रांस और बेल्जियम के बीच होने वाले विश्व कप के क्वार्टर फाइनल मुकाबले के पहले सेमीफाइनल में उनका बेटे मुड़ गया ।,नई दिल्ली : बॉलीवुड महानायक अमिताभ बच्चन और फुटबॉल के शौकीन उनके बेटे अभिषेक बच्चन ने मंगलवार को फ्रांस और बेल्जियम के बीच हुए विश्व कप के पहले सेमीफाइनल का मजा सेंट पीटर्सबर्ग में स्टेडियम में दर्शक दीर्घा से लिया।
0.07732130225986882,"Abhishek, who celebrates Holi with family in Russia, is famous for his football love.",रूस में अपने क्लब के साथ उतरकर पायेट को लेकर मशहूर हैं उनके लिए मशहूर है । ',रूस में परिवार के साथ छुट्टियां मना रहे अभिषेक अपने फुटबॉल प्रेम के लिए मशहूर है।
0.08529786850808402,The Chelsea Club supporter is also the owner of the Chennai FC team in the Abhishek Indian Super League (ISL) football.,जॉफ ने चेल्सी क्लब को इंडियन सुपर लीग ( आइएसएल ) में भी चेन्नईयन एफसी की टीम का हौसला भी बढ़ा दिया । ',चेल्सी क्लब के समर्थक अभिषेक इंडियन सुपर लीग (आइएसएल) फुटबॉल में चेन्नइयन एफसी टीम के मालिक भी हैं।
0.0866852806734874,"Prior to the FIFA World Cup semi-final, Abhishek had also taken a picture of a match ticket on social networking site Instagram.",FIFA में हुए फीफा विश्व कप के सेमीफाइनल से बाहर होने के लिए भी लोगों ने एक भी मैच देखा था । ',फीफा विश्व कप सेमीफाइनल से पहले अभिषेक ने सोशल नेटवर्किंग साइट इंस्टाग्राम पर मैच की टिकट की तस्वीर भी डाली थी।
0.19858515212082878,He also posted a photograph with his father from St. Petersburg Stadium during the match and congratulated France on victory.,एंसेलोटी ने मैच के दौरान सेंट पीटर्सबर्ग के साथ मैच के दौरान भी आश्वासन दिया और फ्रांस को जीत नसीब हुई । ',उन्होंने मैच के दौरान सेंट पीटर्सबर्ग स्टेडियम से अपने पिता के साथ तस्वीर भी पोस्ट की और जीत के बाद फ्रांस को पर बधाई दी।
0.6997522298221912,FIFA Flashback: 1998 World Cup: France's first trophy,फीफा फ्लैश बैक : 1998 विश्व कप : पहली बार फ्रांस ने उठाई ट्रॉफी,फीफा फ्लैश बैक : 1998 विश्व कप: पहली बार फ्रांस ने उठाई ट्रॉफी
0.0,Also read,स्लीपर तौर पर !,यह भी पढ़ें
0.10552670315936319,Putin congratulates the French President,काली पुतिन ने फ्रांस के राष्ट्रपति पद पर गोलियां,पुतिन ने फ्रांसीसी राष्ट्रपति को दी बधाई
0.4355236839920005,Moscow: Russia's President Vladimir Putin congratulated French President Emanuel Makaron for his team's FIFA World Cup finals.,टोक्यो # : रूस के राष्ट्रपति व्लादिमीर पुतिन ने फ्रांस के फीफा विश्व कप के फाइनल में अपनी टीम के फीफा विश्व कप के फाइनल में पहुंचाया ।,मास्को : रूस के राष्ट्रपति व्लादिमीर पुतिन ने फ्रांस के राष्ट्रपति एमानुएल माकरोन को उनकी टीम के फीफा विश्व कप फाइनल में पहुंचने के लिए बधाई दी।
0.3222779067859358,"Shortly after the semi-final match between France and Belgium, Putin greeted Makrón and congratulated him on winning.",फ्रांस और बेल्जियम के बीच सेमीफाइनल मैच के बाद ही पुतिन ने अस्थायी रूप से उसे जीत दर्ज की । ',फ्रांस और बेल्जियम के बीच हुए सेमीफाइनल मैच के कुछ देर बाद ही पुतिन ने माकरोन को फोन कर जीत की बधाई दी।
0.2732231510487644,"With this, Putin also congratulated all the fans of his country.",पुतिन के साथ भी पुतिन ने अपने देश के सभी प्रशंसकों के सभी प्रशंसकों को भी धन्यवाद दिया । ',पुतिन ने इसके साथ ही उनके देश के सभी प्रशंसकों को भी बधाई दी।
0.08737167851715875,Putin also called King Philippe of Belgium.,डेंबेले के तौर पर बेल्जियम को भी बेल्जियम के लिए करो । .,पुतिन ने बेल्जियम के राजा फिलिपे को भी फोन किया।
0.24808415001701817,He was also present in this match.,एंसेलोटी का भी इस मैच में भी मौजूद था । ',वह भी इस मैच में मौजूद थे।
0.2259005009024612,By Sanjay Savern,By Mohit Tanwar,By Sanjay Savern
0.0,"Bengaluru, PTI.","ओस्लो , पीटीआइ ।","बेंगलुरु, पीटीआइ।"
0.24976751559420293,"Thanks to the impressive hat-trick of Indian captain Sunil Chhetri, Bengaluru City defeated FC Pune City 3-1 in the semi-finals of the second leg of the Indian Super League (ISL) final.",भारतीय कप्तान सुनील छेत्री के शानदार हैट्रिक के दम पर बेंगलुरु सिटी ने इंडियन सुपर लीग ( आइएसएल ) के फाइनल में एफसी पुणे सिटी को 3 - 1 से हरा दिया ।,भारतीय कप्तान सुनील छेत्री की शानदार हैट्रिक की बदौलत दूसरे चरण के सेमीफाइनल में बेंगलुरु सिटी ने एफसी पुणे सिटी को 3-1 से हराकर इंडियन सुपर लीग (आइएसएल) के फाइनल में प्रवेश किया।
