bleu,x,y,z
0.17509131039045966,होंडुरास के सान पेड्रो सुला में खेले गए एक अन्य मुकाबले में होंडुरास ने ऑस्ट्रेलिया से गोल रहित ड्रॉ खेला।,"In the another match played in Honduras , Honduras played a goal from Australia by playing a goal from Australia .","In another match played in Honduras's San Pedro Sula, Honduras played a roundless draw from Australia."
0.30826276460621843,एशिया-कॉनकैफ प्लेऑफ मुकाबले में ऑस्ट्रेलिया के टामी जूरिस दोनों हाफ में गोल करने के मौके चूक गए।,Aditi missed the chance to score in both the Half of the playoffs in Asia - Minna encounter .,Australia's Tommy Jurice missed the chance to score in both Half-a-side Asia-Conquef Playoffs.
0.08054496384843701,"हालांकि, इस ड्रॉ से ऑस्ट्रेलिया क्वालीफाई करने के करीब पहुंच गया है।","However , it has reached close to qualifying from this draw .","However, this draw has brought Australia closer to qualifying."
0.1910408161364754,दोनों टीमों के बीच बुधवार को दूसरे दौर का मैच होगा।,The second round match between the two teams will be held on Wednesday .,The two teams will have a second round match on Wednesday.
0.11598118436136108,क्रिकेट की खबरों के लिए यहां क्लिक करें,Yeboa for song,Click here for cricket news
0.6431870218238024,अन्य खेलों की खबरों के लिए यहां क्लिक करें,Celebration for news of other sports,Click here for news of other sports
0.18032264399938952,By Pradeep Sehgal,ViPradeep Sehgal,By Pradeep Sehgal
0.2259005009024612,"मैनचेस्टर, आइएएनएस।","Aditi , IANS","Manchester, IANS"
0.3042164950089497,मैनचेस्टर सिटी ने शनिवार को इंग्लिश प्रीमियर लीग (इपीएल) के चौथे दौर के मुकाबले में दस खिलाडि़यों के साथ खेल रही लीवरपूल को 5-0 से धूल चटाई।,"Jun Manchester City , with Liverpool 5 - 0 in the fourth round of the English Premier League ( EPL ) on Saturday , playing with ten players to 5 - 0",Manchester City clash with Liverpool 5-0 dusting against ten players in the fourth round of the English Premier League (EPL) on Saturday.
0.039016631127179104,लीवरपूल के सेडियो माने को 37वें मिनट में सिटी के गोलकीपर एडरसन के चेहरे पर किक मारने की वजह से रेड कार्ड मिला।,"Sadvocates ' s statement , due to the city ' s Dynamo in the investigation minute , the Red Card got the red card due to the goalkeeper ' s head .",Sedio Mane of Liverpool got a red card in the 37th minute for kick-in on the face of City goalkeeper Ederson.
0.39317519708167065,मैच के 25वें मिनट में सिटी के सर्गियो अगुएरो ने पहला गोल दागा।,"In the 25th minute of the match , Sergio Aguero scored the first goal of the match .","In the 25th minute of the match, Sergio Aguero of the city scored the first goal."
0.09238430210261096,इस गोल के साथ सर्गियो इपीएल में सर्वाधिक गोल दागने वाले गैरयूरोपीय खिलाड़ी बन गए।,Sdudui became the highest goalscorer in the 62nd minute with this goal .,With this goal Sergio became the most successful non-European player in EPL
0.08295193507109859,अर्जेटीना के सर्गियो का यह इस लीग में 124वां गोल था।,The Argentine player had a hamstring goal in this league .,It was the 124th goal of Argentina's Sergio in this league.
0.12223075560872526,इस मामले में उन्होंने ड्वाइट योर्क को पीछे छोड़ा।,Aditi left behind bail in this case .,"In this case, they left behind Dwight Yorke."
0.2708641692927984,गेब्रिएल जीसस ने पहले हाफ के इंजुरी टाइम में गोल दागकर सिटी को 2-0 की बढ़त दिलाई।,Kaanta scored the first half in the injury time in the injury time by scoring a goal in the injury time .,Gabriel Jesson gave the team a 2-0 lead by scoring a goal in the first half time.
0.08562365224473284,"गेब्रिएल ने 53 में मिनट में एक ओर गोल दागा, जिससे सिटी 3-0 से आगे हो गया।","Celebration scored one goal in the 11th minute , which went to the City 3 - 0 ahead .","Gabriel scored a goal in the 53rd minute, with the city moving forward 3-0."
0.2061927630692647,इसके बाद लेरॉय साने ने सिटी के लिए 77वें मिनट में और खेल के अंतिम मिनट में गोल दागकर अपनी टीम को 5-0 से जीत दिलाई।,"After this , ICO won the goal in the 77th minute of the game and gave his team a 5 - 0 win in the last minute of the game .","Subsequently, Leroy Sane scored a 5-0 win for the City in the 77th minute and scored the last minute of the game."
0.11598118436136108,क्रिकेट की खबरों के लिए यहां क्लिक करें,Yeboa for song,Click here for cricket news
0.6431870218238024,अन्य खेलों की खबरों के लिए यहां क्लिक करें,Celebration for news of other sports,Click here for news of other sports
0.4518010018049224,By Mohit Tanwar,Earthquake Mohit Tanwar,By Mohit Tanwar
0.0,"पेरिस, एएफपी।","Aditi , AFP","Paris, afp"
0.052454471410701885,बेल्जियम को हराकर फ्रांस ने जैसे ही विश्व कप फाइनल में प्रवेश किया तो पूरा पेरिस शहर मानों जश्न मनाने सड़क पर उतर आया और 'वीवे ला फ्रांस' के शोर से आसमान गूंज उठा।,"France , like France to enter the World Cup , defeated France in the World Cup final , like France , the whole Paris Saint Germain came on to enter the development of the World Cup .","As soon as France entered the World Cup finals by defeating Belgium, the entire Paris city came down on the road to celebrate and the voices of 'Veve la France' rose echoing."
0.3148282689155186,जब रूस में फ्रांस और बेल्जियम के बीच फीफा विश्व कप सेमीफाइनल खेला जा रहा था तब रोशनी के शहर पर फुटबॉल का खुमार सिर चढ़कर बोल रहा था।,"When the football world was going to be played between France and Belgium in Russia , when the head of football was raised by the head of football .","When the FIFA World Cup semi-final was being played between France and Belgium in Russia, the head of football was heading down on the city of lights."
0.1626105565326735,पेरिस की मशहूर स्मारक आर्क डे ट्रायोंफे के पास रात में जनसैलाब उमड़ पड़ा जो टीम के फाइनल में पहुंचने का जश्न मनाने आए थे।,"Svan I had to put a hamstring in the night of Paris Saint Germain , who had to face the final of the team in the final of the team .","The famous monument of Paris, Arc de Triomphe, was born in the night to celebrate the arrival of the team in the final."
0.08808424865565326,पेरिस के लोग चाहते थे कि हर कोई उनके साथ झूमे और जश्न में सराबोर हो जाए।,Celebration wanted to Paris Saint Germain that every of them will sit with them and celebration in the celebration .,The people of Paris wanted that everyone be drenched with them and celebrating with them.
0.13173313935288006,घरों में टीवी के सामने नजरें गड़ाए बैठे दर्शक भी बालकनी में चले आए और सामूहिक जश्न की शुरुआत हो गई।,"The fans were also built in front of the fiance in front of Kmer , and thousands of food began to appear .","In front of the TV, the spectators sitting in front of the TV went to the balcony and the mass party started."
0.05784481640578302,कुछ लोग सड़क पर लैंप्स पर चढ़े हुए थे तो कुछ हाथ में राष्ट्रध्वज लेकर नाचते नजर आए।,Sfew people were put on the roads then some of the rounds were seen in the air .,"Some people were climbing on the lamps on the road, then in some hands they could dance with national flag and dance."
0.03891323627047925,कैफे और स्पोट्र्स बार में बीयर और वाइन के दौर चलते रहे जहां फुटबॉलप्रेमियों ने चेहरे पर फ्रांस के ध्वज के रंग पोते हुए थे।,"While the lowest and failure in the round robin time , where the fans were surprised by the rules of France ' s flag .","In the café and sports bar, the beer and wine were on the move, where the footballers were shining the colors of the French flag on the face."
0.09027235033938245,कुछ दर्शकों ने उपद्रव भी किया जिन्हें पुलिस ने खदेड़ा।,Sfew viewers did also even do the police,Some audiences also did the nuisance which the police threw away.
0.01848355510941379,पेरिस के ऐतिहासिक टाउन हॉल के पास बड़ी स्क्रीन पर मैच देखने जमा हुए करीब 20000 फुटबॉलप्रेमी जश्न में डूब गए।,Celebration went to see a big money in Paris,Nearly 20000 football fans gathered to watch the match on the big screen near the historic Town Hall of Paris
0.0,"सड़कों पर जनसैलाब इस कदर उमड़ा कि लोग पेड़ों, कार के ऊपर, डस्टबिन और बसों की छत पर चढ़ गए।",,"People on the streets grew so deep that people climbed on the roof of trees, cars, dustbins and buses."
0.06837203339116285,लोग राष्ट्रध्वज को चूमते और एक-दूसरे के गले लगकर बधाई देते नजर आए।,CHPeople appeared to each other and thousands of each other were seen .,People greeted the flag and greeted each other with their necks.
0.09026442753898625,फ्रांस में नवंबर 2015 के आतंकी हमलों के बाद से सुरक्षा के कड़े इंतजाम किए गए थे और टाउन हॉल पर करीब 1200 पुलिसकर्मी तैनात थे।,Celebration had been provided from the collision of November 2015 in France in February and he had to cover himself on the cheek .,Strong security arrangements had been made in France since the terrorist attacks of November 2015 and about 1200 policemen were deployed at the Town Hall.
0.2829559628326351,"फीफा विश्व कप 2018: फ्रांस ने बेल्जियम को 1-0 से हराया, विश्व कप फाइनल में बनाई जगह","FIFA World Cup 2018 : France beat Belgian 1 - 0 , World Cup final place","FIFA World Cup 2018: France beat Belgian 1-0, World Cup final place"
0.2973017787506803,यह भी पढ़ें,Also also,Also read
0.028629993657668874,"जश्न मना रहे सबेस्टियन ने कहा, 'मैं 1998 में 18 वर्ष का था।","Yeboa was said , "" I had the 18 - year - old was in the 1998 year .","The celebrating sabestian said, 'I was 18 years old in 1998."
0.6389431042462724,आज मेरे जीवन का सबसे खूबसूरत दिन है।,Aditi is the most beautiful day of my life .,Today is the most beautiful day of my life.
0.06770186228657868,हम रविवार को विश्व कप जीतेंगे।,Kawe will launch Sunday on Sunday .,We will win the World Cup on Sunday.
0.04068382704453362,"पिछली बार विश्व कप जीतने पर फ्रांस में इसी तरह का जश्न देखा गया था जब पेरिस देश के ध्वज के तीन रंगों लाल, नीले और सफेद से नहा गया था।","The French country had seen such a way in winning the World Cup three decades of the World Cup , when the Argentine country had three maerrts .","When the last time World Cup was won, a similar celebration was observed in France when three colors of the flag of the country of Paris were taken from red, blue and white."
0.22089591134157885,पोग्बा ने जीत गुफा से निकले खिलाडिय़ों को समर्पित की,Earthquake shared victory of the players from victory,Pogba dedicated the players from the victory cave
0.6340466277046861,फीफा विश्व कप 2018: फाइनल मुकाबले में फ्रांस को टक्कर देने उतरेगी क्रोएशिया,FIFA World Cup 2018 : Croatia to face France in final match,FIFA World Cup 2018: Croatia to face France in final match
0.2973017787506803,यह भी पढ़ें,Also also,Also read
0.1072049893226481,मास्को : बेल्जियम पर सेमीफाइनल में मिली जीत को फ्रांसीसी स्टार मिडफील्डर पाल पोग्बा ने उस थाइलैंड फुटबॉल टीम को समर्पित की जिन्हें मैच से कुछ घंटे पहले ही पानी से भरी गुफा से सुरक्षित निकाल लिया गया था।,"Celebration : In the semi - finals to win the semi - finals to win the match on Belgium , the French star midfielder KoMbeppe , who was hoping to get a few hours before the match .","Moscow: In the semi-finals at Belgium, the French star midfielder Pal Pogha dedicated to the Thailand football team, who had been evacuated safely in a water cave just hours before the match."
0.05653041175801491,"पोग्बा ने ट्विटर पर बच्चों की फोटो डालकर लिखा, 'यह जीत आज के नायकों को समर्पित।","Celebration wrote on Twitter , "" It would turn the release of victory to win this win .","Poba wrote a photo of children on Twitter and wrote, ""This victory is dedicated to today's heroes."
0.0,शाबाश लड़कों।,Earthquake victims,Well done boys.
0.0,तुम बहुत मजबूत हो।,Aditi will be very strong .,you are so strong.
0.1620279545717703,"फीफा ने इन बच्चों को विश्व कप फाइनल देखने आने का न्योता दिया, लेकिन डॉक्टरों ने उन्हें यात्रा करने से मना कर दिया।","For FIFA , FIFA introduced these children to watch the World Cup final , but doctors refused to call them .","FIFA invited these children to see the World Cup finals, but the doctors refused to travel to them."
0.07393439482604361,अमिताभ और अभिषेक बच्चन ने लिया स्टेडियम में मैच का मजा,Aditi and Eden Kotinho taken the stadium in the stadium,Amitabh and Abhishek Bachchan took the pleasure of the match at the stadium
0.5856596027429395,फीफा 2018: फाइनल में पहुंची फ्रांस की युवा टीम को खिताबी जीत की उम्मीद,Jun FIFA 2018 : France ' s young team to reach the finals hopes to win the title,FIFA 2018: France's young team to reach the finals hopes to win the title
0.2973017787506803,यह भी पढ़ें,Also also,Also read
0.12475846123062702,नई दिल्ली : बॉलीवुड महानायक अमिताभ बच्चन और फुटबॉल के शौकीन उनके बेटे अभिषेक बच्चन ने मंगलवार को फ्रांस और बेल्जियम के बीच हुए विश्व कप के पहले सेमीफाइनल का मजा सेंट पीटर्सबर्ग में स्टेडियम में दर्शक दीर्घा से लिया।,Graduing New Delhi : Famous Pujari and football lovers were taken to St their son in the first semi - finals of the World Cup by defeating France and Belgium in the World Cup on Tuesday .,"New Delhi: Bollywood superstar Amitabh Bachchan and fond of football, his son Abhishek Bachchan took the first semi-final of the World Cup held between France and Belgium on Tuesday at the stadium in the spectator's gallery."
0.23909453161355018,रूस में परिवार के साथ छुट्टियां मना रहे अभिषेक अपने फुटबॉल प्रेम के लिए मशहूर है।,Whereas with the family in Russia is famous for his football community with the family in Russia .,"Abhishek, who celebrates Holi with family in Russia, is famous for his football love."
0.08010360497032464,चेल्सी क्लब के समर्थक अभिषेक इंडियन सुपर लीग (आइएसएल) फुटबॉल में चेन्नइयन एफसी टीम के मालिक भी हैं।,Aditi Club ' s supporters are also a Indian player in the Indian Super League ( ISL ) Football League ( ISL ) .,The Chelsea Club supporter is also the owner of the Chennai FC team in the Abhishek Indian Super League (ISL) football.
0.13596634387289888,फीफा विश्व कप सेमीफाइनल से पहले अभिषेक ने सोशल नेटवर्किंग साइट इंस्टाग्राम पर मैच की टिकट की तस्वीर भी डाली थी।,"Before the song FIFA World Cup semi - final , Gerrard also had a picture of the match on social soil .","Prior to the FIFA World Cup semi-final, Abhishek had also taken a picture of a match ticket on social networking site Instagram."
0.13796620851017116,उन्होंने मैच के दौरान सेंट पीटर्सबर्ग स्टेडियम से अपने पिता के साथ तस्वीर भी पोस्ट की और जीत के बाद फ्रांस को पर बधाई दी।,CHhe also posted with St . Petersburg from St . Petersburg Stadium with the advice during the match and forced France to the run .,He also posted a photograph with his father from St. Petersburg Stadium during the match and congratulated France on victory.
0.09238430210261096,फीफा फ्लैश बैक : 1998 विश्व कप: पहली बार फ्रांस ने उठाई ट्रॉफी,Jun FIFA Flashback : 1998 World Cup : France ' s first trophy,FIFA Flashback: 1998 World Cup: France's first trophy
0.2973017787506803,यह भी पढ़ें,Also also,Also read
0.24880469496253566,पुतिन ने फ्रांसीसी राष्ट्रपति को दी बधाई,CHPutin shared French President,Putin congratulates the French President
0.09398886372435356,मास्को : रूस के राष्ट्रपति व्लादिमीर पुतिन ने फ्रांस के राष्ट्रपति एमानुएल माकरोन को उनकी टीम के फीफा विश्व कप फाइनल में पहुंचने के लिए बधाई दी।,Yeboa : Russian President Vladimir Putin has invited his team to reach the finals of the FIFA World Cup in the FIFA World Cup final .,Moscow: Russia's President Vladimir Putin congratulated French President Emanuel Makaron for his team's FIFA World Cup finals.
0.09970222994544457,फ्रांस और बेल्जियम के बीच हुए सेमीफाइनल मैच के कुछ देर बाद ही पुतिन ने माकरोन को फोन कर जीत की बधाई दी।,"In the semi - final match between France and Belgium , there was a rivalry for the fans to win the semi - final .","Shortly after the semi-final match between France and Belgium, Putin greeted Makrón and congratulated him on winning."
0.5156626918239822,पुतिन ने इसके साथ ही उनके देश के सभी प्रशंसकों को भी बधाई दी।,KaPutin also congratulated all the fans of his country with it .,"With this, Putin also congratulated all the fans of his country."
0.0,पुतिन ने बेल्जियम के राजा फिलिपे को भी फोन किया।,NPutin denied Belgium ' s Urine in Belgium .,Putin also called King Philippe of Belgium.
0.5169731539571706,वह भी इस मैच में मौजूद थे।,Kahe was also present in this match .,He was also present in this match.
0.2259005009024612,By Sanjay Savern,By Mohit Tanwar,By Sanjay Savern
0.0,"बेंगलुरु, पीटीआइ।","KaBengaluru , PTI","Bengaluru, PTI."
0.26036660321233607,भारतीय कप्तान सुनील छेत्री की शानदार हैट्रिक की बदौलत दूसरे चरण के सेमीफाइनल में बेंगलुरु सिटी ने एफसी पुणे सिटी को 3-1 से हराकर इंडियन सुपर लीग (आइएसएल) के फाइनल में प्रवेश किया।,"In the second leg , Bengaluru City beat FC Pune City by 3 - 1 in the second leg of the Indian Super League ( ISL ) , defeating Bengaluru City 3 - 1 .","Thanks to the impressive hat-trick of Indian captain Sunil Chhetri, Bengaluru City defeated FC Pune City 3-1 in the semi-finals of the second leg of the Indian Super League (ISL) final."
0.04521782889827669,"छेत्री ने महत्वपूर्ण मुकाबले के 15वें, 65वें और 89 वें मिनट में गोल दागकर अपनी टीम को जीत दिलाई।","Yeboa , with a gap of important match , beat the team by scoring a goal in the 65th and full minutes of the match .","In the 15th, 65th and 89th minute of the match, Chhetri gave a convincing victory to his team."
0.479676449968321,पुणे सिटी की ओर से जोनाथन लोका ने 82वें मिनट में एकमात्र गोल किया।,Aditi scored the only goal in the 82nd minute from Kerala City in the 82nd minute .,Jonathan Loka scored the only goal in the 82nd minute from Pune City.
0.5512003357447272,दोनों टीमों के बीच ये मैच पुणे में खेला गया।,The match between the two teams was played in Pune in the two teams .,The match between the two teams was played in Pune.
0.14153945350617025,सेमीफाइनल के पहले चरण का मैच गोल रहित बराबरी पर छूटा था और ऐसे में यह मैच निर्णायक बन गया था।,"The first phase of the match was equal to equal on equal footing and in such a situation , this match became a decisive increase .","The match of the first phase of the semifinal was knockout, and in this case the match became decisive."
0.11498759556447223,बेंगलुरु ने इस तरह से ओवरऑल भी 3-1 के अंतर से जीत दर्ज की।,GraBengaluru won the overall 3 - 1 with victory in this way .,The Bengaluru thus won the overall by 3-1 margin.
0.20313747122261766,बेंगलुरु एफसी फाइनल में एफसी गोवा और चेन्नईयन एफसी के बीच होने वाले दूसरे सेमीफाइनल के विजेता से भिड़ेगा।,GraBengaluru FC will face the second semi - final between FC Goa and Chennai FC Goa in the final .,"In the Bengaluru FC Final, FC will face the winner of the second semi-final between Goa and Chennai FC."
0.06285596338261261,छेत्री ने शुरू में ही बेंगलुरु को बढ़त दिलाकर पुणे को दबाव में ला दिया था।,GTendulkar had brought Pune to the pressure with the edge in the beginning .,Chhetri initially brought Bengal under pressure and brought Pune under pressure.
0.28889830842564407,उन्होंने 15वें मिनट में उदांता कुमार के दायें छोर से दिए गए क्रॉस पर हेडर से यह गोल किया।,Yeboa scored the header in the 15th minute with the right edge of Ostersund in the 15th minute .,He scored this goal in the 15th minute with the header from Uthanta Kumar's right hand corner.
0.10343603005129705,इस गोल से बेंगलुरु पहले हाफ में 1-0 से आगे रहा।,"In this goal , Bengaluru was ahead by 1 - 0 in the first half .",Bangalore scored the first half ahead of this goal.
0.5331675363405771,"चेन्नईयन एफसी ने जीता ISL का खिताब, बेंगलुरु एफसी को हराकर दूसरी बार किया ट्रॉफी पर कब्ज़ा","Celebration won ISL title , Bengaluru FC defeats trophy for second time","Chennai FC win ISL title, Bengaluru FC defeats trophy for second time"
0.2973017787506803,यह भी पढ़ें,Also also,Also read
0.11598118436136108,क्रिकेट की खबरों के लिए यहां क्लिक करें,Yeboa for song,Click here for cricket news
0.6431870218238024,अन्य खेलों की खबरों के लिए यहां क्लिक करें,Celebration for news of other sports,Click here for news of other sports
0.18032264399938952,By Pradeep Sehgal,ViPradeep Sehgal,By Pradeep Sehgal
0.0,"ऑस्ट्रेलिया, जेएनएन।","Earthquake Australia , JNN","Australia, JnN"
0.3335910322759463,इन दिनों फुटबॉल का विश्व कप खेला जा रहा है और पूरी दुनिया इस खेल का खुमार चढ़ा हुआ है।,Rai is being played in the World Cup being played and the whole world has come to the Kolkata .,"These days, the World Cup of football is being played and the whole world is boisterous."
0.04767707020457096,यहां तक की जानवर भी इस खेल से अछूते नहीं है।,Aditi has also been suspended from this game .,Not even animals are untouched by this game.
0.039421654936713776,"फुटबॉल विश्व कप में एक बहरा बिल्ला 'एचिलेस' विजताओं के नाम की की भविष्यवाणी कर रहा है, तो वहीं एक कंगारू तो फुटबॉल के मैदान में ही घुस गया।",The name of a earthquake in the song ' s name is worthless to predict ' s name . ',"A deaf badge in the football world cup, 'Achilles' is predicting the names of the victories, while a kangaroos entered the football field itself."
0.0938687499151236,खास बात ये है कि ये फुटबॉल मैच ऑस्ट्रेलिया के पार्लियामेंट हाउस से सिर्फ दो किलोमीटर की दूरी पर खेला जा रहा था।,"Yeboa is special that these football was being played on the threshold of Australia , only two kilometers of these football matches .",The special thing is that this football match was being played just two kilometers from the Parliament House of Australia.
0.08170609724417771,मैदान में इस तरह घुसा कंगारू,Kasei will clash in this way,Kangaroo bursting like this in the field
0.09238430210261096,ऑस्ट्रेलिया की राजधानी कैनबरा में एक महिला फुटबॉल मैच खेला जा रहा था।,ExAustralia ' s capital was played in the capital of football match .,"A women's football match was being played in Canberra, Australia's capital."
0.11619330408818382,नेशनल प्रीमियर लीग का ये मैचकैनबरा फुटबॉल क्लब और बेलकनेन यूनाइटेड ब्लू डेविल्स के बीच खेला जा रहा था।,"Aditi was being played in the Football Club and downs of the United States , being played in the Football Club .",This McKenna National Football League was being played between Football Club and Belknen United Blue Devils.
0.06917184228205472,इस मैच में हॉफ टाइम के बाद कहीं से एक कंगारू ने मैदान के बीच में प्रवेश किया।,Celebration has entered one of the ground after the corner time in this match .,"In this match, after a hunch time, a kangaroo entered the middle of the field."
0.27768190272719,मैच के बीच में अचानक कहीं से एक कंगारू मैदान पर आ गया।,Aditi came from a rule in the middle of the match .,"Somewhere in the middle of the match, a kangaroo came to the ground from somewhere."
0.09238430210261096,कंगारू के मैदान पर आने के बाद सभी हैरान और परेशान हो गए।,"After coming on the ground , all a shocked and left place .","After coming to Kangaroo's ground, all were shocked and upset."
